"gene","n_samples","z_combined","mean_z","mean_logfc","sd_z","n_positive","n_negative","consistency","p_combined"
"PLEKHA2",7,0.697366009163858,0.263579576148166,0.312511071252187,0.596154823080071,4,3,0.571428571428571,0.485573767944241
"APTX",4,0.696910047215662,0.348455023607831,2.28731175426151,1.0048013082772,2,2,0.5,0.485859089636026
"SLC25A28",7,0.696707536657505,0.263330696934311,0.842727575304172,1.66039802872104,4,3,0.571428571428571,0.485985841256153
"SNX27",3,0.696562908873524,0.402160782945638,0.997434386591506,0.729355527258402,2,1,0.666666666666667,0.486076374920664
"NDUFB8",12,0.69656165123384,0.201080028423514,0.482672597258421,1.13370124875308,7,5,0.583333333333333,0.486077162214168
"TBK1",3,0.696501344052903,0.40212523847988,0.575710247502567,0.766352783018715,2,1,0.666666666666667,0.486114915849346
"MAML2",4,0.696233374196632,0.348116687098316,4.94122894375946,1.50589368441193,2,2,0.5,0.48628269011079
"FAM32A",18,0.695872055769023,0.164018616490833,0.395799803132212,0.91824860705126,9,9,0.5,0.486508958892905
"SRSF9",13,0.69585960108353,0.192996728633122,0.380208206919763,0.973402929511185,7,6,0.538461538461538,0.486516759416966
"ZMYM4",4,0.694080351939821,0.34704017596991,-1.3279843405275,1.06807251404374,2,2,0.5,0.487631819613038
"PRKAR1A",11,0.694043262688153,0.209261917328243,0.421555070795041,1.22501895450689,7,4,0.636363636363636,0.487655078213276
"SIL1",7,0.693547603155978,0.262136354333662,1.80794563072894,1.60329772951146,5,2,0.714285714285714,0.487965962835786
"KLF10",7,0.693444148617867,0.262097252193684,0.484590465614274,0.81400930345831,5,2,0.714285714285714,0.488030864460213
"LRRC59",12,0.691458319354878,0.199606823406473,1.02262850387367,0.851497759641275,9,3,0.75,0.489277565379486
"REXO1",3,0.68965543373081,0.398172750312571,0.846563355647301,0.492118058802426,2,1,0.666666666666667,0.490410898190845
"AFTPH",4,0.689353432368677,0.344676716184338,-0.0438683005692126,0.314370290623323,3,1,0.75,0.490600880696325
"TEX264",3,0.688953005658386,0.397767203275871,0.729119684563386,0.510986153044744,3,0,1,0.490852841445577
"PRKCD",8,0.687495883027785,0.24306650046339,-0.201145261822155,1.46077125760489,2,6,0.75,0.491770294238781
"HLA-DPB1",18,0.687182621082354,0.161970497093626,0.110955434945828,1.55952160231845,8,10,0.555555555555556,0.491967654490647
"PI4K2A",3,0.685909497089629,0.396010032784418,0.0726941477067264,1.32986876097405,2,1,0.666666666666667,0.492770180979059
"SYK",8,0.684942863726601,0.242163871833207,0.337996211714208,0.679568302942338,6,2,0.75,0.493379976309496
"GALNS",6,0.684821238966894,0.279577100081579,0.24527630724987,1.05295458431661,3,3,0.5,0.493456731230346
"LSP1",10,0.684085227337917,0.21632674320619,0.0653091241830243,1.88265236871389,5,5,0.5,0.493921349638014
"SIN3A",3,0.683848478243458,0.394820102998776,-0.0538884585586602,1.71779735928547,2,1,0.666666666666667,0.494070850808992
"TMEM258",17,0.683140607845422,0.16568593431149,0.371776394341737,0.872442622389476,11,6,0.647058823529412,0.494517997748515
"SMIM4",13,0.681503476101243,0.189015055960768,-0.0879815909160642,1.27284917100047,8,5,0.615384615384615,0.495552967993374
"FTSJ3",6,0.681063885810216,0.278043167078696,0.580934900609884,0.332537175934842,5,1,0.833333333333333,0.495831067240055
"RNF19A",4,0.68059605124938,0.34029802562469,0.635237939905803,1.41371299437349,2,2,0.5,0.496127126207959
"VDAC1",15,0.680564397343177,0.175720971795454,-0.304960598319739,1.31676006793877,8,7,0.533333333333333,0.496147161102617
"CNPPD1",12,0.680076821020324,0.196321267842854,-0.759590281959858,0.892754072304403,8,4,0.666666666666667,0.496455820197259
