dataset,sample,sample_label,balance,balance_label,malignant_threshold,low_mean,high_mean,high_minus_low
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.4,-0.9129068089239124,-0.8550213532583948,0.057885455665517616
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.4,-2.574531253091344,-0.940699284901419,1.633831968189925
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.4,1.853593467321792,-0.2017410728672502,-2.055334540189042
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.4,0.8563909515580909,-2.002189906968024,-2.8585808585261145
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.4,-4.84186036962802,-4.710907816744927,0.13095255288309282
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.4,-2.5857654218802524,-2.2474122691939526,0.33835315268629973
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.4,-0.3850658177150681,-0.3103725657605464,0.0746932519545217
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.5,-0.2225529291603372,-0.1508302883404229,0.07172264081991431
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.5,4.376900753521141,1.0278602304597362,-3.3490405230614044
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.5,-1.0718740658023802,-1.2108705516388223,-0.13899648583644209
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.5,-1.293101329558165,-0.3646217306109662,0.9284795989471988
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.5,4.115033800163236,1.611580954637056,-2.5034528455261795
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.5,3.618326773100998,-0.387376097141847,-4.005702870242845
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.5,-1.512901422432472,-0.3013854522719774,1.2115159701604945
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.5,-1.054147612850678,-0.7011218683028921,0.3530257445477858
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.5,-0.9324509942691136,-1.7227766784099947,-0.7903256841408811
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.5,-1.9641794635705605,-1.614377844589749,0.3498016189808115
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.5,-1.200482597086957,-0.9985539170951244,0.20192867999183262
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.5,-1.441709278980987,-1.640893507804233,-0.19918422882324593
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.5,-0.4033837162280501,-0.9589630556634436,-0.5555793394353936
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.5,-3.0748714348090704,-2.2530342532107026,0.8218371815983678
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.5,-1.5743276701189663,-2.4701990461295256,-0.8958713760105592
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.5,1.0236872033803286,-0.2971875987044767,-1.3208748020848053
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.5,-1.0426610333414226,-0.9062248145405306,0.13643621880089196
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.5,-3.069105597633008,-1.1436498340997208,1.9254557635332872
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.5,1.4178140159440278,-0.5746525215060378,-1.9924665374500656
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.5,0.8743406856116548,-2.0116192997254414,-2.885959985337096
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.5,-5.011257113391435,-4.934767301544725,0.07648981184671033
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.5,-2.9894089529010657,-2.551845750945575,0.4375632019554905
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.5,-0.5759130696349145,-0.4304398863485055,0.145473183286409
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.6,-0.2773661412320093,-0.2096345713217374,0.0677315699102719
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.6,4.027646251750684,0.6184980809345336,-3.4091481708161506
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.6,-1.3485308943175407,-1.2157103075984057,0.132820586719135
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.6,-1.6964250103449157,-0.3749263798007982,1.3214986305441174
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.6,3.802347795505251,0.748103506559291,-3.0542442889459602
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.6,3.167095002482195,-0.8019874423700254,-3.9690824448522206
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.6,-1.9310294188877275,-0.5530742152261147,1.377955203661613
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.6,-1.449385831066344,-0.9620140621922372,0.48737176887410694
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.6,-0.9425250117515253,-2.0095153790480778,-1.0669903672965524
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.6,-2.180897573641237,-1.7966999318315124,0.3841976418097246
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.6,-1.2949661907877466,-1.300413736930934,-0.005447546143187543
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.6,-1.6872618019213284,-1.806871328935781,-0.1196095270144526
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.6,-0.9706731249210724,-1.2976981964606569,-0.3270250715395845
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.6,-3.495375717522313,-2.4450129249411376,1.0503627925811752
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.6,-2.1881763652796984,-2.740338232462765,-0.5521618671830666
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.6,-0.1458116980529442,-0.7457804406351629,-0.5999687425822187
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.6,-1.2358276043242384,-0.9666139755086312,0.2692136288156073
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.6,-3.668679495989121,-1.3281221489060206,2.3405573470831005
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.6,0.7983983491905684,-0.9721129209417508,-1.7705112701323191
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.6,0.9048258354390648,-1.3410934914862656,-2.24591932692533
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.6,-4.733418686249592,-4.822224253375688,-0.08880556712609611
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.6,-3.0597378573106204,-2.748158637402869,0.3115792199077516
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.6,-0.8499395321935738,-0.6233614414426991,0.22657809075087465
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.7,-0.197752738902157,-0.3929798719028534,-0.19522713300069638
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.7,3.1885218205888264,-0.0635602567557229,-3.252082077344549
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.7,-1.5963061242806214,-1.5120132683797474,0.08429285590087399
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.7,-1.8016294568090143,-0.5029342102781081,1.2986952465309063
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.7,3.526561336781254,0.4557605962106573,-3.0708007405705966
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.7,2.4116031059405403,-0.9136889393344512,-3.3252920452749914
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.7,-2.09163839850331,-0.8926820303837809,1.198956368119529
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.7,-2.031405984690114,-1.1407404154970315,0.8906655691930823
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.7,-0.5956541709150045,-2.216359147751838,-1.6207049768368336
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.7,-2.1394202767002333,-1.626578477679006,0.5128417990212273
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.7,-1.4585561461956007,-1.51209154402549,-0.053535397829889364
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.7,-1.8484923810310732,-1.8867358091668047,-0.03824342813573156
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.7,-0.9601745893283412,-1.249052934479275,-0.2888783451509337
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.7,-2.9674133420604414,-2.04635639292717,0.9210569491332712
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.7,-2.511647886802652,-2.6100794563487906,-0.09843156954613841
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.7,-0.3566701928942014,-0.8035575697457726,-0.44688737685157126
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.7,-1.5834596170116322,-1.4039729894508022,0.17948662756083
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.7,-3.3892688141632275,-1.3117658089352164,2.077503005228011
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.7,-0.1653748941244786,-1.4998828081869895,-1.334507914062511
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.7,1.150647659674752,-0.9566207327207285,-2.1072683923954805
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.7,-4.247579024530729,-4.038129369155761,0.20944965537496874
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.7,-3.190983402360374,-2.836199561800299,0.35478384056007517
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.7,-1.0922736227910232,-0.9750050538736704,0.11726856891735282
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.8,-0.3151358127891386,-0.0870250648798889,0.2281107479092497
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.8,1.8109169037147372,-0.14722599105665,-1.9581428947713873
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.8,-1.6129216624192384,-1.2399202082866123,0.3730014541326261
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.8,-1.0543385960670868,-0.6732576465606588,0.381080949506428
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.8,1.9622490326334472,0.1636091800531267,-1.7986398525803204
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.8,1.4300373264025188,-0.6484281198076843,-2.078465446210203
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.8,-1.544845533296243,-0.7693382781457131,0.7755072551505299
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.8,-2.003680678593634,-1.28525392440295,0.7184267541906839
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.8,-0.3622296221708055,-2.001028411244965,-1.6387987890741595
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.8,-1.693959320765228,-1.447755838869047,0.2462034818961809
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.8,-1.100770502516837,-1.4845527025691727,-0.38378220005233565
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.8,-1.7151559618194134,-1.887291928243972,-0.17213596642455853
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.8,-0.9765950394595172,-0.8056114317759588,0.17098360768355836
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.8,-1.5553971843337755,-1.3764432843220251,0.17895390001175038
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.8,-1.9635792813657689,-2.319031811542256,-0.35545253017648704
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.8,-0.4898402779972827,-1.122760330209058,-0.6329200522117754
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.8,-1.458406105536272,-1.590741333959366,-0.13233522842309386
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.8,-2.946579877486048,-1.146730763874231,1.799849113611817
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.8,-1.226870725890435,-2.012297700958688,-0.7854269750682532
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.8,0.5861866358930949,-1.196641333756643,-1.782827969649738
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.8,-2.533658476852429,-3.3051985278234883,-0.7715400509710593
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.8,-2.514791734559325,-2.587600066306989,-0.07280833174766377
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.8,-1.113002137512341,-1.3428145497272783,-0.22981241221493742
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,0.9,-0.8342835804237551,0.0471887603379846,0.8814723407617396
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,0.9,0.3749888289215322,-0.4308089090596028,-0.805797737981135
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,0.9,-0.977087468931102,-0.4979636149118895,0.4791238540192125
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,0.9,-0.3076528410428071,-0.3169659048096312,-0.009313063766824115
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,0.9,0.2474974292238982,0.4719365063105979,0.22443907708669972
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,0.9,0.4044552074354481,-0.5719406194871739,-0.9763958269226221
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,0.9,-1.4909223662063866,-0.3289093795819802,1.1620129866244064
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,0.9,-1.0567587878855305,-0.8000874996835526,0.2566712882019778
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,0.9,-0.2265091558000521,-1.556025394436232,-1.3295162386361798
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,0.9,-0.4372052283306659,-0.4473626623111458,-0.010157433980479913
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,0.9,-0.7681560059106121,-1.0698394119049068,-0.3016834059942948
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,0.9,-1.4049468778351637,-1.1721539275140265,0.23279295032113723
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,0.9,-0.7980388303808785,-0.2533938649415888,0.5446449654392898
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,0.9,-1.0914806463371831,-0.0472632467729234,1.0442173995642596
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,0.9,-1.196656583368907,-2.008050973796257,-0.81139439042735
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,0.9,-0.5787173671003847,-1.398784401559935,-0.8200670344595504
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,0.9,-1.365919569721248,-1.753499908469453,-0.38758033874820486
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,0.9,-1.6267038795075404,-0.4237318491637289,1.2029720303438114
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,0.9,-1.4963547760287006,-1.4502120443095683,0.0461427317191323
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,0.9,-0.1337097072641749,-0.5864417328486985,-0.45273202558452363
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,0.9,-0.9374688225730002,-1.9418001674851693,-1.0043313449121691
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,0.9,-1.262891038998938,-1.196641531866709,0.0662495071322291
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,0.9,-0.7316924457435897,-1.2824942940356123,-0.5508018482920226
denisenko_2022,SP1,denisenko_2022__SP1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP2,denisenko_2022__SP2,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP3,denisenko_2022__SP3,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP4,denisenko_2022__SP4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP5,denisenko_2022__SP5,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP6,denisenko_2022__SP6,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP7,denisenko_2022__SP7,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP8,denisenko_2022__SP8,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b3,b3 CAF vs endothelial,1.0,-4.5484826319976526e-18,-4.5484826319976526e-18,0.0
denisenko_2022,SP1,denisenko_2022__SP1,b4,b4 Myeloid vs lymphoid,0.1,0.0175880405606096,0.1064880528135961,0.08890001225298651
denisenko_2022,SP2,denisenko_2022__SP2,b4,b4 Myeloid vs lymphoid,0.1,-0.0447741684581746,-0.6868537557291858,-0.6420795872710112
denisenko_2022,SP3,denisenko_2022__SP3,b4,b4 Myeloid vs lymphoid,0.1,0.8010467246216725,0.9074917687685892,0.10644504414691669
denisenko_2022,SP4,denisenko_2022__SP4,b4,b4 Myeloid vs lymphoid,0.1,1.8755146207605295,1.2803701537180128,-0.5951444670425168
denisenko_2022,SP5,denisenko_2022__SP5,b4,b4 Myeloid vs lymphoid,0.1,2.2372068054402603,1.416476007564478,-0.8207307978757823
denisenko_2022,SP6,denisenko_2022__SP6,b4,b4 Myeloid vs lymphoid,0.1,-0.9005443825163439,-0.5681046082693818,0.33243977424696214
denisenko_2022,SP7,denisenko_2022__SP7,b4,b4 Myeloid vs lymphoid,0.1,1.9333359248107684,1.4343290696955704,-0.49900685511519804
denisenko_2022,SP8,denisenko_2022__SP8,b4,b4 Myeloid vs lymphoid,0.1,2.9800310233872667,1.2196511589475516,-1.760379864439715
ju_2024,CPS_OV19_LtOV1,ju_2024__CPS_OV19_LtOV1,b4,b4 Myeloid vs lymphoid,0.1,0.314359001941654,0.7511137957238956,0.4367547937822416
ju_2024,CPS_OV1RtOV3,ju_2024__CPS_OV1RtOV3,b4,b4 Myeloid vs lymphoid,0.1,1.0078694765938263,0.8335190229104064,-0.17435045368341995
ju_2024,CPS_OV20RtOV4,ju_2024__CPS_OV20RtOV4,b4,b4 Myeloid vs lymphoid,0.1,1.9530578704801345,1.370997571152565,-0.5820602993275694
ju_2024,CPS_OV24RTOV4,ju_2024__CPS_OV24RTOV4,b4,b4 Myeloid vs lymphoid,0.1,1.3834429101559491,1.7420730316872255,0.3586301215312764
ju_2024,CPS_OV34RtOV1,ju_2024__CPS_OV34RtOV1,b4,b4 Myeloid vs lymphoid,0.1,-1.0123298948385184,-0.2800395491170859,0.7322903457214325
ju_2024,CPS_OV5LtOV4,ju_2024__CPS_OV5LtOV4,b4,b4 Myeloid vs lymphoid,0.1,2.128081667769956,1.3395168675614078,-0.7885648002085484
ju_2024,CPS_OV71_1,ju_2024__CPS_OV71_1,b4,b4 Myeloid vs lymphoid,0.1,2.8393749903223013,2.1453025878009413,-0.69407240252136
yamamoto_2025,Pt1-1,yamamoto_2025__Pt1-1,b4,b4 Myeloid vs lymphoid,0.1,1.6364227921325158,0.9943182106499988,-0.642104581482517
yamamoto_2025,Pt1-2,yamamoto_2025__Pt1-2,b4,b4 Myeloid vs lymphoid,0.1,2.861468746601312,1.5234595148526673,-1.3380092317486445
yamamoto_2025,Pt1-3,yamamoto_2025__Pt1-3,b4,b4 Myeloid vs lymphoid,0.1,0.7465265633565182,0.6341868824959207,-0.11233968086059753
yamamoto_2025,Pt1-4,yamamoto_2025__Pt1-4,b4,b4 Myeloid vs lymphoid,0.1,2.3770908536420223,1.7255451317583346,-0.6515457218836878
yamamoto_2025,Pt2-1,yamamoto_2025__Pt2-1,b4,b4 Myeloid vs lymphoid,0.1,2.16871643164224,2.997520859370279,0.8288044277280391
yamamoto_2025,Pt2-2,yamamoto_2025__Pt2-2,b4,b4 Myeloid vs lymphoid,0.1,4.931043122855694,4.409599920377098,-0.5214432024785962
yamamoto_2025,Pt2-3,yamamoto_2025__Pt2-3,b4,b4 Myeloid vs lymphoid,0.1,2.8874207938905903,2.9936933598026667,0.10627256591207646
yamamoto_2025,Pt2-4,yamamoto_2025__Pt2-4,b4,b4 Myeloid vs lymphoid,0.1,3.0438797762455816,3.781606373687848,0.7377265974422662
denisenko_2022,SP1,denisenko_2022__SP1,b4,b4 Myeloid vs lymphoid,0.2,-0.0401539172100205,-0.0051765888016343,0.0349773284083862
denisenko_2022,SP2,denisenko_2022__SP2,b4,b4 Myeloid vs lymphoid,0.2,0.1787752766931477,-0.5445610329933172,-0.7233363096864649
denisenko_2022,SP3,denisenko_2022__SP3,b4,b4 Myeloid vs lymphoid,0.2,0.772365476100409,0.7600788990251587,-0.012286577075250271
denisenko_2022,SP4,denisenko_2022__SP4,b4,b4 Myeloid vs lymphoid,0.2,1.6753142403679668,1.23531165204078,-0.44000258832718675
denisenko_2022,SP5,denisenko_2022__SP5,b4,b4 Myeloid vs lymphoid,0.2,2.095988203764436,1.142224707728069,-0.9537634960363672
denisenko_2022,SP6,denisenko_2022__SP6,b4,b4 Myeloid vs lymphoid,0.2,-1.1048736957784333,-0.4874178265577064,0.6174558692207269
denisenko_2022,SP7,denisenko_2022__SP7,b4,b4 Myeloid vs lymphoid,0.2,1.7164028349051357,1.3472403812512923,-0.36916245365384337
