domain,Malignant,CAF,Endothelial,Plasma,B cell,T CD4,T CD8,NK,cDC,pDC,Macrophage,Mast,Neutrophil,Unidentifiable,dataset,sample
1,0.3478326996197719,0.0840528444430268,0.0765016157203133,0.0222899111595817,0.038820153493322,0.0031378828256358,0.000483280116019,0.0006687666144804,0.0103237399653498,0.025643968975299,0.0367942196683703,0.0002235218533781,0.0040531978318017,0.3491742438674958,visium/ju_2024,CPS_OV5LtOV4
2,0.6325417224263795,0.0205155422146438,0.0712868132159216,0.0139715948263812,0.0307048531296512,0.0022497067585015,0.000187194400026,0.0005239113600673,0.0044755444190756,0.0194172834912697,0.0163298257781486,0.0005898116883644,0.0005917888692533,0.1866150033254812,visium/ju_2024,CPS_OV5LtOV4
3,0.6660466303763074,0.0363282605885782,0.0533986270008839,0.0232805305066964,0.0167519681827417,0.0046071601192809,0.0002521426460816,0.000801134117858,0.0106781207687206,0.0200556081796745,0.0248949945564307,0.0001895775139112,0.0216872713763347,0.1210292690305284,visium/ju_2024,CPS_OV5LtOV4
4,0.4128315543542993,0.0526672364200018,0.0772577919300021,0.0338613039745235,0.0373604442180898,0.0033736740142999,0.0003815502258381,0.0005325101524828,0.0130301982563232,0.0260535408567766,0.0367201268455831,0.0001276195868441,0.0097953446665558,0.2960071526911502,visium/ju_2024,CPS_OV5LtOV4
5,0.5786758071792227,0.0424682716506287,0.0594201831607104,0.0202583112379871,0.0286603777590131,0.0025007469166319,0.0006260454735999,0.0005864851832792,0.0085064782596296,0.0175240313021483,0.0259429985802721,0.0003303971622815,0.0026880612952763,0.2118122285681318,visium/ju_2024,CPS_OV5LtOV4
6,0.6945432124139348,0.1402620408526526,0.0218493632117898,0.005304848672702,0.0056456525449039,0.0029584506829861,0.000506215003003,0.0006073164755054,0.0029706419604927,0.0047015569646458,0.0462848145705779,7.183806017737819e-05,0.0083608341547099,0.0659345657832695,visium/ju_2024,CPS_OV5LtOV4
7,0.7278200253485424,0.0394248605957621,0.0272231914434836,0.0081498166047205,0.010936164599161,0.0016282847713963,0.0016915566210287,2.798528067604365e-05,0.0032288640311776,0.0121029057057329,0.0364880848163583,4.232624303646557e-05,0.0089330311629926,0.1223067916648198,visium/ju_2024,CPS_OV5LtOV4
8,0.5541884879355287,0.1967475375519224,0.057703208052019,0.0045779938980484,0.0087352780481411,0.0061023597954807,0.0012374863437036,0.0009242025008186,0.0029457105931699,0.0102199466756181,0.0494922886011752,0.0003929642865905,0.001363576119619,0.1053695885289816,visium/ju_2024,CPS_OV5LtOV4
0,0.3103690622986091,0.1911808219629567,0.0853565714591659,0.0613274423650523,0.016347963916615,0.0108478575906423,0.0006211954412351,0.0010201939160016,0.0309052238679199,0.0237613941280822,0.0356695223591927,0.0019891780728201,0.0164064592795058,0.2141971133422006,visium/ju_2024,CPS_OV71_1
1,0.4526134089759659,0.056238212746143,0.087514508535962,0.06676084337924,0.0146388763124765,0.0144899767925218,0.0009628357557208,0.0007356475574544,0.0259162155918198,0.0255775525033056,0.0256966195711711,0.0032338283991814,0.0093941152183422,0.2162273586606947,visium/ju_2024,CPS_OV71_1
2,0.5163780154550555,0.0560426725621385,0.0814941406987341,0.0579812994248884,0.0105701867818971,0.0123840067387362,0.000993753362706,0.0005036875631519,0.0161377533913624,0.0208786913833165,0.0358687132958107,0.0053851464234104,0.0147954556894195,0.1705864772293722,visium/ju_2024,CPS_OV71_1
3,0.8806703781391119,0.0110809990895712,0.0184236860216749,0.0144114208896183,0.0025608493355735,0.0048334756654615,0.0001770931460195,0.000216868980969,0.0049186089925234,0.0042082774226888,0.0087220925889279,0.0021470889806493,0.0059313666467101,0.0417006732778777,visium/ju_2024,CPS_OV71_1
4,0.3361472392638036,0.1099720595924557,0.1003016507865799,0.0727111479693553,0.0170485170340516,0.0213640921464958,0.0009787161051852,0.0006110236288881,0.0260826186384094,0.0389001544543237,0.0310392532696954,0.0038939700878639,0.013519724823081,0.2274298321998105,visium/ju_2024,CPS_OV71_1
5,0.2624899491601613,0.1269388395792212,0.096015224500241,0.0790697340095306,0.0179494462548412,0.0166926606825836,0.001674424959497,0.0010423758991334,0.0302368075347608,0.0312717734363594,0.0399589383703966,0.0027906343419848,0.0157875161472387,0.2780816751240498,visium/ju_2024,CPS_OV71_1
6,0.3526397959408052,0.4223609418572207,0.1018819987152915,0.0205251149203964,0.0057572400485054,0.0053822532960652,0.0003614823470227,0.0021910637185373,0.0071669694476286,0.0095070986052972,0.0242815242035796,0.0008203264433622,0.0064798857241591,0.0406443047321281,visium/ju_2024,CPS_OV71_1
7,0.5075469860745936,0.1025281030094714,0.0691302150543074,0.0375288211900722,0.0066900249642994,0.007274342525789,0.0013779865947364,0.0002080586204943,0.0308448189419247,0.0181881052804286,0.0308384397206936,0.001114710645872,0.0170091559809427,0.1697202313963744,visium/ju_2024,CPS_OV71_1
8,0.7687664329535496,0.0111512032564372,0.0387330464940354,0.0350794284581946,0.0077640138549034,0.006993994908131,0.0007803977684372,0.0002072421309048,0.00885321703297,0.0157633285641159,0.0072796770239128,0.0016278299005764,0.002300238620777,0.0947006633187684,visium/ju_2024,CPS_OV71_1
