dataset,sample,k,domain,domain_spots,candidate_top50_n,primary_marker_n,strict_marker_n,primary_marker_genes,strict_marker_genes,spacet_Malignant,spacet_CAF,spacet_Endothelial,spacet_Plasma,spacet_B cell,spacet_T CD4,spacet_T CD8,spacet_NK,spacet_cDC,spacet_pDC,spacet_Macrophage,spacet_Mast,spacet_Neutrophil,spacet_Unidentifiable,domain_mean_snai1ac,domain_median_snai1ac,domain_spots_stats_file,dominant_spacet,spot_n,snai1ac_mean,snai1ac_sd,snai1ac_median,snai1ac_q10,snai1ac_q25,snai1ac_q75,snai1ac_q90,snai1ac_iqr,lisa_hh_n,lisa_ll_n,lisa_not_sig_n,lisa_hh_frac,lisa_ll_frac,top_terms_MSigDB_Hallmark_2020,top_terms_GO_Biological_Process_2023,top_terms_Reactome_2022,top_terms_KEGG_2021_Human,top_terms_WikiPathway_2023_Human,top_terms_PanglaoDB_Augmented_2021,top_terms_Human_Gene_Atlas,annotation_text,theme_ECM_stromal,theme_Translation_ribosome,theme_Immune_inflammatory,theme_Vascular_coag_hypoxia,theme_Epithelial_tumor,theme_Metabolic_stress,theme_n,theme_label
denisenko_2022,SP8,5,3,510,50,50,50,TPPP3;CAPS;C20orf85;C9orf24;CRISP3;TMEM190;FAM183A;FOXJ1;C5orf49;AGR2;TUBB4B;C1orf194;RSPH1;PRDX5;ELF3;LRRC46;PIFO;SLC44A4;CFAP157;ZMYND10;CETN2;AC007906.2;AGR3;HSP90AA1;AK1;LDLRAD1;CIB1;METRN;PRR29;CXCL2;CCDC78;MUC1;C9orf116;CCDC17;GSTA1;CAPSL;S100A11;LRRC23;DYNLRB2;CDHR3;TSPAN1;ATF3;SPATA18;CLU;BAIAP3;ODF3B;MS4A8;AL357093.2;GADD45B;TEKT1,TPPP3;CAPS;C20orf85;C9orf24;CRISP3;TMEM190;FAM183A;FOXJ1;C5orf49;AGR2;TUBB4B;C1orf194;RSPH1;PRDX5;ELF3;LRRC46;PIFO;SLC44A4;CFAP157;ZMYND10;CETN2;AC007906.2;AGR3;HSP90AA1;AK1;LDLRAD1;CIB1;METRN;PRR29;CXCL2;CCDC78;MUC1;C9orf116;CCDC17;GSTA1;CAPSL;S100A11;LRRC23;DYNLRB2;CDHR3;TSPAN1;ATF3;SPATA18;CLU;BAIAP3;ODF3B;MS4A8;AL357093.2;GADD45B;TEKT1,0.3669162714590787,0.1738913556859073,0.094404641347579,0.0030360776196502,0.022284168068807,0.0057257082782892,0.002040018188009,0.0022935290560061,0.0046613497251858,0.0157619513194373,0.0099512677404475,0.0060541185633113,0.0032470522174921,0.2897324907307989,0.3701585905514483,0.445511352345607,510.0,Malignant,510,0.3701585905514483,1.024880834669551,0.445511352345607,-0.8870454901152811,-0.24870091520083593,1.1067728385700297,1.5841147318601594,1.3554737537708657,56,25,429,0.10980392156862745,0.049019607843137254,Cholesterol Homeostasis,,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259; AURKA Activation By TPX2 R-HSA-8854518; Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,,,Ciliated Cells; Ependymal Cells; Ionocytes,colon; Trachea,Cholesterol Homeostasis |  | Loss Of Nlp From Mitotic Centrosomes R-HSA-380259; AURKA Activation By TPX2 R-HSA-8854518; Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320 |  |  | Ciliated Cells; Ependymal Cells; Ionocytes | colon; Trachea,False,False,False,False,False,True,1,Metabolic_stress
denisenko_2022,SP8,5,4,463,50,35,11,C3;HBB;HBA2;RPLP1;IGLC2;MT-ND1;MT-CO3;MT-CO2;IGKC;HBA1;MT-ATP6;FTL;RPS21;RPS28;MT-ND2;C7;MT-ND3;MT-ND4;MGP;MT-CYB;IGHG1;TMSB10;RPL39;CCL19;ADH1B;ADIRF;DCN;IGHM;MT-ND5;HLA-B;SERPING1;CCDC80;RNASE1;HLA-E;TXNIP,C3;HBB;HBA2;IGLC2;IGKC;HBA1;C7;MGP;IGHG1;CCL19;IGHM,0.2158513598968659,0.3309864580848618,0.1104225154362252,0.0013935144529427,0.0061593520952666,0.0044669765684846,0.0021928828351463,0.0020007939972001,0.0079300894167499,0.0148748154199526,0.0175575419028284,0.0025572100060991,0.0006287555192753,0.2829777343681008,-0.587359700155839,-0.5533825779564694,463.0,CAF,463,-0.587359700155839,0.9965960867454638,-0.5533825779564694,-1.9027445155309646,-1.2087938960119908,0.1303083824485807,0.5911801348130933,1.3391022784605715,0,76,387,0.0,0.16414686825053995,Allograft Rejection; Interferon Gamma Response,Cytoplasmic Translation (GO:0002181); Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270); B Cell Receptor Signaling Pathway (GO:0050853),Peptide Chain Elongation R-HSA-156902; Viral mRNA Translation R-HSA-192823; Selenocysteine Synthesis R-HSA-2408557,Coronavirus disease; African trypanosomiasis; Malaria,Allograft Rejection WP2328; Cytoplasmic Ribosomal Proteins WP477; Complement System WP2806,Endothelial Cells; Hematopoietic Stem Cells; Juxtaglomerular Cells,Lymphnode,Allograft Rejection; Interferon Gamma Response | Cytoplasmic Translation (GO:0002181); Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270); B Cell Receptor Signaling Pathway (GO:0050853) | Peptide Chain Elongation R-HSA-156902; Viral mRNA Translation R-HSA-192823; Selenocysteine Synthesis R-HSA-2408557 | Coronavirus disease; African trypanosomiasis; Malaria | Allograft Rejection WP2328; Cytoplasmic Ribosomal Proteins WP477; Complement System WP2806 | Endothelial Cells; Hematopoietic Stem Cells; Juxtaglomerular Cells | Lymphnode,False,True,True,True,False,False,3,Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia
yamamoto_2025,Pt1-1,5,0,327,50,49,7,SERPINE1;ACTB;SPARC;ACTA2;COL1A2;CCN1;COL6A2;THBS1;PDLIM3;TAGLN;COL3A1;COL16A1;TIMP1;NR4A3;COL6A3;LUM;NR4A1;FSTL1;ITGA5;CCN2;IL32;COL1A1;VCAN;CAVIN1;DCN;FN1;IGF1;CFH;RARRES2;COL5A1;FBLN1;EGR3;MMP2;CRISPLD2;COL6A1;CALD1;SULF1;ZYX;IGHJ6;EMILIN1;PCOLCE;LYZ;CCDC80;CXCL12;PDLIM7;RUNX1;C3;COL5A2;TPM2,SERPINE1;SPARC;ACTA2;PDLIM3;COL16A1;NR4A3;IGHJ6,0.1794617896072185,0.614854210153195,0.0625906659867162,0.0069312099701453,0.0183322524161518,0.0160637279648626,0.0009866917687054,0.0009187207586834,0.0095034279689185,0.0128010400477869,0.0368748744378533,0.0017614713689062,0.0020674243667907,0.0368524931840654,-0.5660338356916856,-0.556642260726342,327.0,CAF,327,-0.5660338356916856,0.739949485819509,-0.556642260726342,-1.540571588168874,-1.0590811041706794,-0.06462314024765084,0.38237412294547096,0.9944579639230285,0,31,296,0.0,0.09480122324159021,Epithelial Mesenchymal Transition; Angiogenesis; Myogenesis,Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229); Extracellular Matrix Organization (GO:0030198),Extracellular Matrix Organization R-HSA-1474244; Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814; Collagen Chain Trimerization R-HSA-8948216,Focal adhesion; Protein digestion and absorption; ECM-receptor interaction,miRNA Targets In ECM And Membrane Receptors WP2911; Focal Adhesion WP306; miR 509 3P Alteration Of YAP1 ECM Axis WP3967,Pancreatic Stellate Cells; Hepatic Stellate Cells; Fibroblasts,SmoothMuscle; Uterus; Adipocyte,Epithelial Mesenchymal Transition; Angiogenesis; Myogenesis | Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229); Extracellular Matrix Organization (GO:0030198) | Extracellular Matrix Organization R-HSA-1474244; Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814; Collagen Chain Trimerization R-HSA-8948216 | Focal adhesion; Protein digestion and absorption; ECM-receptor interaction | miRNA Targets In ECM And Membrane Receptors WP2911; Focal Adhesion WP306; miR 509 3P Alteration Of YAP1 ECM Axis WP3967 | Pancreatic Stellate Cells; Hepatic Stellate Cells; Fibroblasts | SmoothMuscle; Uterus; Adipocyte,True,False,False,True,True,False,3,ECM_stromal;Vascular_coag_hypoxia;Epithelial_tumor
yamamoto_2025,Pt1-1,5,1,380,50,41,2,SNRNP70;PNN;LGALS3BP;APOE;IFI6;C1QC;ARGLU1;NKD2;FCGRT;TIMP1;CLASRP;ATN1;APOD;PLVAP;RSRP1;NDRG2;TRA2B;BOC;RGS5;TCIRG1;SRRT;TRIM22;CCNL2;PABPC1L;PNISR;A2M;MCM7;COL13A1;CLEC14A;MIB2;PTGDS;MLLT6;SHANK3;MX2;OASL;LUC7L;TCF7L2;RNF213;LRMDA;CBLC;RASA2,PNN;APOE,0.4619293682841695,0.3640048430307362,0.0589808931039441,0.0060212574318846,0.0128335494434759,0.012250307121856,0.0008623175234135,0.0004066711658642,0.0029310221573924,0.0107229061387477,0.0301927896482031,0.0017013457643142,0.0010559252295282,0.0361068039564696,0.47500005146921,0.5687828207920474,380.0,Malignant,380,0.47500005146921004,0.8486624409339791,0.5687828207920474,-0.670530732343455,-0.14403940964202258,1.0582979102029855,1.483290682237121,1.202337319845008,42,0,338,0.11052631578947368,0.0,Interferon Gamma Response,Regulation Of RNA Metabolic Process (GO:0051252); Regulation Of Smooth Muscle Cell Proliferation (GO:0048660); Negative Regulation Of Wnt Signaling Pathway (GO:0030178),,,,Endothelial Cells; Satellite Glial Cells; Mast Cells,Lung,Interferon Gamma Response | Regulation Of RNA Metabolic Process (GO:0051252); Regulation Of Smooth Muscle Cell Proliferation (GO:0048660); Negative Regulation Of Wnt Signaling Pathway (GO:0030178) |  |  |  | Endothelial Cells; Satellite Glial Cells; Mast Cells | Lung,False,False,True,True,False,False,2,Immune_inflammatory;Vascular_coag_hypoxia
yamamoto_2025,Pt1-1,5,2,362,50,50,48,MYL9;COL1A1;ACTA2;FN1;TAGLN;SFRP4;TNC;ACTG2;COL12A1;COL11A1;BGN;COL5A1;POSTN;COL1A2;COL5A2;ASPN;MMP2;AEBP1;COL3A1;THBS2;INHBA;KCNMA1;CNN1;SPARC;VCAN;VIM;CTHRC1;ACTB;PALLD;CTSK;ITGA11;MICAL2;LGALS1;CHPF;COL8A1;ADAM12;TGFBI;COL6A1;MYLK;CNN3;ARF4;MMP14;TPM1;C1QTNF3;ANTXR1;EPYC;GAS1;PDLIM3;MFAP2;CALD1,MYL9;COL1A1;ACTA2;FN1;TAGLN;SFRP4;TNC;ACTG2;COL12A1;COL11A1;BGN;COL5A1;POSTN;COL1A2;COL5A2;ASPN;MMP2;AEBP1;COL3A1;THBS2;INHBA;KCNMA1;CNN1;SPARC;VCAN;VIM;CTHRC1;PALLD;CTSK;ITGA11;MICAL2;LGALS1;CHPF;COL8A1;ADAM12;TGFBI;COL6A1;MYLK;CNN3;ARF4;MMP14;C1QTNF3;ANTXR1;EPYC;GAS1;PDLIM3;MFAP2;CALD1,0.4104706550086573,0.525807142902105,0.0341616292021564,0.0020449314238717,0.0034459731939244,0.0028727612751739,0.0003106464452174,0.0002808829783183,0.002192361086878,0.0031874566446119,0.011626215596028,0.0003942584935185,0.0004505740969587,0.0027545116525797,-0.1101058213755554,-0.1208476945565366,362.0,CAF,362,-0.11010582137555545,0.7043303992964135,-0.12084769455653663,-0.9711056397781598,-0.6171627452030266,0.3210121858279737,0.9116253686510106,0.9381749310310004,2,2,358,0.0055248618784530384,0.0055248618784530384,Epithelial Mesenchymal Transition; Myogenesis; Coagulation,Extracellular Matrix Organization (GO:0030198); Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229),Extracellular Matrix Organization R-HSA-1474244; Collagen Chain Trimerization R-HSA-8948216; Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814,Protein digestion and absorption; Focal adhesion; ECM-receptor interaction,miRNA Targets In ECM And Membrane Receptors WP2911; miR 509 3P Alteration Of YAP1 ECM Axis WP3967; Focal Adhesion WP306,Myofibroblasts; Osteoblasts; Pancreatic Stellate Cells,SmoothMuscle; Uterus; CardiacMyocytes,Epithelial Mesenchymal Transition; Myogenesis; Coagulation | Extracellular Matrix Organization (GO:0030198); Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229) | Extracellular Matrix Organization R-HSA-1474244; Collagen Chain Trimerization R-HSA-8948216; Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814 | Protein digestion and absorption; Focal adhesion; ECM-receptor interaction | miRNA Targets In ECM And Membrane Receptors WP2911; miR 509 3P Alteration Of YAP1 ECM Axis WP3967; Focal Adhesion WP306 | Myofibroblasts; Osteoblasts; Pancreatic Stellate Cells | SmoothMuscle; Uterus; CardiacMyocytes,True,False,False,True,True,False,3,ECM_stromal;Vascular_coag_hypoxia;Epithelial_tumor
yamamoto_2025,Pt1-1,5,3,295,50,50,50,PABPC1;KRT8;KRT18;HSPD1;CLDN4;COX5A;EPCAM;RCN2;CLDN3;C19orf33;SPINT2;SLPI;SEC11A;WFDC2;NME2;MAL2;EIF4A2;CD24;S100A1;GSTP1;TSPAN3;MUC16;FOLR1;MIF;DSC2;KRT7;TM4SF1;SLC38A1;BANF1;TBL1XR1;SLC34A2;SCNN1A;TNNT1;PRKCI;NPAS3;CHCHD10;DDT;THSD4;NDUFS8;HSP90AB1;FMR1;HIST1H2AC;CP;MDK;JUP;PARD6B;UQCRB;EEF1B2;LPAR3;ATP5F1B,PABPC1;KRT8;KRT18;HSPD1;CLDN4;COX5A;EPCAM;RCN2;CLDN3;C19orf33;SPINT2;SLPI;SEC11A;WFDC2;NME2;MAL2;EIF4A2;CD24;S100A1;GSTP1;TSPAN3;MUC16;FOLR1;MIF;DSC2;KRT7;TM4SF1;SLC38A1;BANF1;TBL1XR1;SLC34A2;SCNN1A;TNNT1;PRKCI;NPAS3;CHCHD10;DDT;THSD4;NDUFS8;HSP90AB1;FMR1;HIST1H2AC;CP;MDK;JUP;PARD6B;UQCRB;EEF1B2;LPAR3;ATP5F1B,0.8004275859028895,0.0768836421522917,0.0266370597912985,0.0049440289225924,0.0079411648971492,0.0065813440999854,0.0005866560827825,0.0002461283027847,0.0044301056264831,0.0062914352480088,0.0119743092335347,0.001857184302507,0.0006511942266679,0.0505507713805152,0.6434279688414376,0.663502402303705,295.0,Malignant,295,0.6434279688414376,0.7476947985561899,0.663502402303705,-0.38441030486815825,0.20647263047781117,1.1293306283838576,1.6215425534736945,0.9228579979060464,41,0,254,0.13898305084745763,0.0,Myc Targets V1; Estrogen Response Early; Oxidative Phosphorylation,Oxidative Phosphorylation (GO:0006119); Positive Regulation Of Response To Wounding (GO:1903036); Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073),Cell-cell Junction Organization R-HSA-421270; Tight Junction Interactions R-HSA-420029; Cell Junction Organization R-HSA-446728,Oxidative phosphorylation; Tight junction; Diabetic cardiomyopathy,Arachidonate Epoxygenase Epoxide Hydrolase WP678; Electron Transport Chain OXPHOS System In Mitochondria WP111; Translation Factors WP107,Ductal Cells; Luminal Epithelial Cells; Cholangiocytes,Thyroid; Trachea; Tongue,Myc Targets V1; Estrogen Response Early; Oxidative Phosphorylation | Oxidative Phosphorylation (GO:0006119); Positive Regulation Of Response To Wounding (GO:1903036); Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073) | Cell-cell Junction Organization R-HSA-421270; Tight Junction Interactions R-HSA-420029; Cell Junction Organization R-HSA-446728 | Oxidative phosphorylation; Tight junction; Diabetic cardiomyopathy | Arachidonate Epoxygenase Epoxide Hydrolase WP678; Electron Transport Chain OXPHOS System In Mitochondria WP111; Translation Factors WP107 | Ductal Cells; Luminal Epithelial Cells; Cholangiocytes | Thyroid; Trachea; Tongue,False,True,False,False,True,True,3,Translation_ribosome;Epithelial_tumor;Metabolic_stress
yamamoto_2025,Pt1-1,5,4,161,50,49,27,HBA2;APOE;ADAMTS1;LMNA;GSN;HLA-E;ITM2B;GPD1;CLU;ADIPOQ;ARGLU1;SOD2;APOD;PNPLA2;PLIN1;JUNB;FOSB;SQSTM1;G0S2;FABP4;AQP7;CD36;CIDEA;SNRNP70;CD81;ZFP36;CFD;PPP1R1A;STAT3;RHOB;FCGRT;ADIRF;CA3;DEPP1;CXCL12;IGFBP4;SERPING1;LPL;SELENOP;HBA1;TRA2B;EMP1;C7;GPX4;SRRT;KCTD12;PLIN4;MMP19;AHNAK,HBA2;APOE;ADAMTS1;GSN;GPD1;ADIPOQ;ARGLU1;SOD2;APOD;PNPLA2;PLIN1;G0S2;FABP4;AQP7;CD36;CIDEA;ZFP36;CFD;PPP1R1A;RHOB;CA3;DEPP1;LPL;HBA1;SRRT;PLIN4;AHNAK,0.1044835189687341,0.519723987254685,0.1238114246966226,0.011760690675721,0.0297589812525558,0.0156657821432604,0.0013591257839257,0.0007247298963987,0.0040103772407123,0.0231490260221441,0.043099867095398,0.0055380888609447,0.0083313403782642,0.1085830597306326,-1.011306003939535,-1.0948462625330178,161.0,CAF,161,-1.011306003939535,0.9629227904608774,-1.0948462625330178,-2.25401288918445,-1.7341002457340502,-0.39584481272806726,0.2288513996231197,1.3382554330059828,0,53,108,0.0,0.32919254658385094,Apoptosis; TNF-alpha Signaling via NF-kB; Adipogenesis,Regulation Of Tumor Necrosis Factor Production (GO:0032680); Response To Reactive Oxygen Species (GO:0000302); Long-Chain Fatty Acid Transport (GO:0015909),Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340; Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782; Regulation Of Complement Cascade R-HSA-977606,PPAR signaling pathway; Malaria; Regulation of lipolysis in adipocytes,Familial Partial Lipodystrophy WP5102; PPAR Signaling Pathway WP3942; Adipogenesis WP236,Adipocytes; Endothelial Cells; Osteoclasts,Adipocyte; Ovary; CD33+ Myeloid,Apoptosis; TNF-alpha Signaling via NF-kB; Adipogenesis | Regulation Of Tumor Necrosis Factor Production (GO:0032680); Response To Reactive Oxygen Species (GO:0000302); Long-Chain Fatty Acid Transport (GO:0015909) | Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340; Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782; Regulation Of Complement Cascade R-HSA-977606 | PPAR signaling pathway; Malaria; Regulation of lipolysis in adipocytes | Familial Partial Lipodystrophy WP5102; PPAR Signaling Pathway WP3942; Adipogenesis WP236 | Adipocytes; Endothelial Cells; Osteoclasts | Adipocyte; Ovary; CD33+ Myeloid,False,False,True,True,True,True,4,Immune_inflammatory;Vascular_coag_hypoxia;Epithelial_tumor;Metabolic_stress
yamamoto_2025,Pt1-2,5,0,184,50,50,50,IGKC;IGHJ6;FN1;IGLC1;IGHG1;COL1A2;CCN1;CCN2;SPARC;INHBA;COL1A1;COL3A1;DCN;TIMP3;IGKV4-1;MMP2;SERPINE1;MMP11;ELL2;PDLIM3;IGLV3-1;XBP1;IGHA1;COL6A3;AEBP1;LGALS1;TAGLN;LUM;THBS2;C11orf96;VCAN;PLAUR;IGFBP7;TPM1;ISLR;FOSB;VIM;COL10A1;GREM1;CDH11;BGN;COL11A1;FBN1;MZB1;MMP14;IGHM;CTSK;NUPR1;APOE;CTHRC1,IGKC;IGHJ6;FN1;IGLC1;IGHG1;COL1A2;CCN1;CCN2;SPARC;INHBA;COL1A1;COL3A1;DCN;TIMP3;IGKV4-1;MMP2;SERPINE1;MMP11;ELL2;PDLIM3;IGLV3-1;XBP1;IGHA1;COL6A3;AEBP1;LGALS1;TAGLN;LUM;THBS2;C11orf96;VCAN;PLAUR;IGFBP7;TPM1;ISLR;FOSB;VIM;COL10A1;GREM1;CDH11;BGN;COL11A1;FBN1;MZB1;MMP14;IGHM;CTSK;NUPR1;APOE;CTHRC1,0.1154491687979539,0.2634801995929607,0.0698833914544378,0.1319462613643295,0.0055556670889012,0.0121003181485281,0.0001441646869111,0.0008244737333512,0.0060595168016394,0.0278489048411248,0.1169925656320769,0.0014143201968308,0.0150370662694057,0.2332639813915481,-1.261261290350173,-1.3747010906714878,184.0,CAF,184,-1.261261290350173,1.4252180682204436,-1.3747010906714878,-3.0479898434336556,-2.2779949884238504,-0.37303547561149464,0.9452279949660253,1.9049595128123558,6,65,113,0.03260869565217391,0.3532608695652174,Epithelial Mesenchymal Transition; Coagulation; Myogenesis,Extracellular Matrix Organization (GO:0030198); Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229),Extracellular Matrix Organization R-HSA-1474244; Collagen Chain Trimerization R-HSA-8948216; ECM Proteoglycans R-HSA-3000178,Proteoglycans in cancer; AGE-RAGE signaling pathway in diabetic complications; Protein digestion and absorption,Burn Wound Healing WP5055; miR 509 3P Alteration Of YAP1 ECM Axis WP3967; miRNA Targets In ECM And Membrane Receptors WP2911,Fibroblasts; Pancreatic Stellate Cells; Chondrocytes,SmoothMuscle; Adipocyte; CardiacMyocytes,Epithelial Mesenchymal Transition; Coagulation; Myogenesis | Extracellular Matrix Organization (GO:0030198); Extracellular Structure Organization (GO:0043062); External Encapsulating Structure Organization (GO:0045229) | Extracellular Matrix Organization R-HSA-1474244; Collagen Chain Trimerization R-HSA-8948216; ECM Proteoglycans R-HSA-3000178 | Proteoglycans in cancer; AGE-RAGE signaling pathway in diabetic complications; Protein digestion and absorption | Burn Wound Healing WP5055; miR 509 3P Alteration Of YAP1 ECM Axis WP3967; miRNA Targets In ECM And Membrane Receptors WP2911 | Fibroblasts; Pancreatic Stellate Cells; Chondrocytes | SmoothMuscle; Adipocyte; CardiacMyocytes,True,False,False,True,True,False,3,ECM_stromal;Vascular_coag_hypoxia;Epithelial_tumor
yamamoto_2025,Pt1-2,5,1,246,50,50,41,LPAR3;PABPC1;NME2;DDX5;ADIRF;PPDPF;TLE5;ZFP36L2;NONO;PRELP;ABI3BP;ATP5F1E;CCDC47;EIF2S3;MARCH6;SMARCD2;PTMS;NSG1;IFITM3;C19orf53;COX6C;DYNLL2;CACNG4;CITED4;IGF1R;ASS1;TMSB4X;UQCRB;SCPEP1;EEF1G;GNAS;MYC;PHC3;NME1;ABCC4;TOB1;CDH6;RESF1;LSM4;RSPO1;WNK1;PFDN5;PKP4;TMEM54;BTBD2;STOML2;TOMM7;MUC16;UBA52;PSMB7,LPAR3;PABPC1;NME2;DDX5;ADIRF;PPDPF;TLE5;ZFP36L2;NONO;PRELP;ABI3BP;ATP5F1E;CCDC47;EIF2S3;MARCH6;SMARCD2;PTMS;NSG1;IFITM3;C19orf53;COX6C;DYNLL2;CACNG4;CITED4;IGF1R;ASS1;UQCRB;SCPEP1;EEF1G;MYC;PHC3;NME1;ABCC4;TOB1;CDH6;LSM4;PKP4;BTBD2;STOML2;TOMM7;MUC16,0.8426839231627609,0.0153812418945847,0.0288167635114858,0.0119359990942297,0.0022892584568079,0.0031113634635538,0.0002854842206857,9.496899927229156e-05,0.00552070577016,0.0051743751310589,0.0122514355379174,0.000608545734396,0.0021023204719956,0.069744956014505,0.4746904470101202,0.4805440634427967,246.0,Malignant,246,0.47469044701012025,0.6496806001120151,0.48054406344279676,-0.24061690500795646,0.08165689023892388,0.8458198474195713,1.2475832156776934,0.7641629571806474,9,3,234,0.036585365853658534,0.012195121951219513,,"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153); Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151); Positive Regulation Of mRNA Catabolic Process (GO:0061014)",Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253; ABC-family Proteins Mediated Transport R-HSA-382556; AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,Parkinson disease; Thermogenesis; RNA degradation,Ciliary Landscape WP4352; Translation Factors WP107; Ectoderm Differentiation WP2858,,," | Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153); Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151); Positive Regulation Of mRNA Catabolic Process (GO:0061014) | Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253; ABC-family Proteins Mediated Transport R-HSA-382556; AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408 | Parkinson disease; Thermogenesis; RNA degradation | Ciliary Landscape WP4352; Translation Factors WP107; Ectoderm Differentiation WP2858 |  | ",False,True,False,False,False,False,1,Translation_ribosome
yamamoto_2025,Pt1-2,5,2,293,50,32,7,CLGN;CD24;FOXP4;CHI3L1;LAMC1;SLC34A2;WNT7A;TMOD1;C1R;B2M;PAX8;GPRC5C;ATN1;RNF144B;C1S;LMO4;TRAF4;AGRN;PSMB4;TENM4;HMGA2;SGPP2;C3;FGFRL1;LAMC2;QSOX1;STC2;TMPRSS4;S100A1;CCNE1;COL9A2;ITGB8,CLGN;CD24;FOXP4;CHI3L1;SLC34A2;WNT7A;C3,0.6511200896740948,0.0545290788983406,0.042794500387882,0.0483849358688551,0.0027246174505772,0.0051537816554578,0.0003169485692077,0.0001449521828984,0.0044433467703871,0.0092657310605845,0.054363280852014,0.0012605970453815,0.0078558969302925,0.1176422767837187,0.341813715776518,0.4179263915730322,293.0,Malignant,293,0.341813715776518,0.8578647339846189,0.4179263915730322,-0.756210750841524,-0.1569248866476406,0.9152804582779142,1.3604958785424164,1.0722053449255546,16,6,271,0.05460750853242321,0.020477815699658702,Coagulation; Interferon Gamma Response; Complement,Cartilage Development (GO:0051216); Positive Regulation Of Angiogenesis (GO:0045766); Negative Regulation Of Nervous System Development (GO:0051961),Post-translational Protein Phosphorylation R-HSA-8957275; Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426; Initial Triggering Of Complement R-HSA-166663,ECM-receptor interaction; Human papillomavirus infection; Small cell lung cancer,Complement Activation WP545; Small Cell Lung Cancer WP4658; Complement And Coagulation Cascades WP558,Sertoli Cells; Intercalated Cells; Stromal Cells,,Coagulation; Interferon Gamma Response; Complement | Cartilage Development (GO:0051216); Positive Regulation Of Angiogenesis (GO:0045766); Negative Regulation Of Nervous System Development (GO:0051961) | Post-translational Protein Phosphorylation R-HSA-8957275; Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426; Initial Triggering Of Complement R-HSA-166663 | ECM-receptor interaction; Human papillomavirus infection; Small cell lung cancer | Complement Activation WP545; Small Cell Lung Cancer WP4658; Complement And Coagulation Cascades WP558 | Sertoli Cells; Intercalated Cells; Stromal Cells | ,False,True,True,True,False,False,3,Translation_ribosome;Immune_inflammatory;Vascular_coag_hypoxia
