review_role,selected_k,analysis_tier,feature_method,sample,dataset,relationship,stratum,variant,variant_label,spearman_rho,spearman_pvalue,n_spots
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_smooth_corrected,Smoothed corrected,-0.03597173324123145,0.2107793891764453,1212
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.006794351347523457,0.813203160028658,1212
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.3375050517061021,1.1314216353519943e-33,1212
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_smooth_corrected,Smoothed corrected,-0.06524617674847841,0.09911834117133289,640
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.05435128320625784,0.16965348790196622,640
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.3410012139922217,6.849966231306498e-19,640
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_smooth_corrected,Smoothed corrected,-0.20912098863862863,0.005617697282725227,174
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.11619579145192059,0.12679661541354026,174
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.3550317491955921,1.5323744165424086e-06,174
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_total_counts,all,,,0.10332070771779293,3.159235897619708e-06,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_n_genes_by_counts,all,,,0.07105129308094103,0.0013734712182796535,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_n_genes,all,,,0.07105129308094103,0.0013734712182796535,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_n_counts,all,,,0.10332070771779293,3.159235897619708e-06,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,isodepth_vs_Malignant,all,,,0.0986105806497316,8.721020831160588e-06,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_corrected,Smoothed corrected vs Unsmoothed corrected,0.1987458347445315,1.7092224593541945e-19,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Smoothed corrected vs Unsmoothed uncorrected,0.1696124721293433,1.5242194318037793e-14,2026
usable_domain_size_caveat,5,primary_glmpca,glmpca,Pt2-2,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_unsmoothed_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Unsmoothed corrected vs Unsmoothed uncorrected,0.8958924065534284,0.0,2026
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_smooth_corrected,Smoothed corrected,-0.05640475910328758,0.009539749325283573,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.02699749736255649,0.21500940685999784,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.12330913542264714,1.3168619618032372e-08,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_smooth_corrected,Smoothed corrected,0.02668955756547891,0.33111472734617664,1328
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.00798130440760902,0.7713700226020204,1328
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.05881406314741685,0.03210318335001389,1328
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_smooth_corrected,Smoothed corrected,-0.24280948327877822,1.2985191449549133e-06,388
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.04027009853197404,0.42894950599944526,388
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.19902304174352758,7.906785360677647e-05,388
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_smooth_corrected,Smoothed corrected,-0.15314625403297255,0.002272470421061051,395
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.09169397502623744,0.06869157283034036,395
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.1859801510575783,0.00020156463747758547,395
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_total_counts,all,,,0.0214720788917172,0.3240951694814803,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_n_genes_by_counts,all,,,0.02944584741031032,0.17624750763866678,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_n_genes,all,,,0.02944584741031032,0.17624750763866678,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_n_counts,all,,,0.0214720788917172,0.3240951694814803,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,isodepth_vs_Malignant,all,,,0.04555820061136822,0.03634498295081805,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_corrected,Smoothed corrected vs Unsmoothed corrected,0.17652606262594062,3.0830279328555345e-16,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Smoothed corrected vs Unsmoothed uncorrected,0.16690719413359906,1.17880230328353e-14,2111
usable,4,primary_glmpca,glmpca,Pt2-3,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_unsmoothed_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Unsmoothed corrected vs Unsmoothed uncorrected,0.9611691510544368,0.0,2111
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_smooth_corrected,Smoothed corrected,0.08781017789313375,4.927194947989661e-07,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,0.05732107144896103,0.0010406998266051417,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,all,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,0.2315922648722462,4.545830920396942e-41,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_smooth_corrected,Smoothed corrected,-0.15963693119895597,3.1388658089953896e-10,1536
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.08882606821571208,0.0004915604290167855,1536
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,tumor,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.01699345866644076,0.5057239041080157,1536
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_smooth_corrected,Smoothed corrected,-0.23082533210915898,9.95872291077528e-06,359
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,-0.15371713273473284,0.0035032514045326593,359
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,interface,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,-0.06973799557014883,0.18738859229408222,359
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_smooth_corrected,Smoothed corrected,0.13176426599702726,9.443350602284988e-07,1375
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_corrected,Unsmoothed corrected,0.053774125945142505,0.04619283249781836,1375
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_score,stroma,snai1ac_em_unsmoothed_uncorrected,Unsmoothed uncorrected,0.2529492600422833,1.628054692621215e-21,1375
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_total_counts,all,,,0.32719992414954097,1.873357654022619e-82,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_n_genes_by_counts,all,,,0.31588658157699956,1.1125908282418238e-76,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_n_genes,all,,,0.31588658157699956,1.1125908282418238e-76,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_n_counts,all,,,0.32719992414954097,1.873357654022619e-82,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,isodepth_vs_Malignant,all,,,0.5668581842571888,2.1044070720598415e-277,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_corrected,Smoothed corrected vs Unsmoothed corrected,0.28304656022038044,2.702226647751856e-61,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_smooth_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Smoothed corrected vs Unsmoothed uncorrected,0.25257900833890545,9.113970268282948e-49,3270
usable,4,primary_glmpca,glmpca,Pt2-4,yamamoto_2025,score_variant_vs_score_variant,all,snai1ac_em_unsmoothed_corrected__vs__snai1ac_em_unsmoothed_uncorrected,Unsmoothed corrected vs Unsmoothed uncorrected,0.9429202590815499,0.0,3270
