"comparison","gene","log2FC","padj","direction"
"PEO4_2R_vs_GFP","CACNA1I",-3.53450693124729,6.15683902612208e-08,"DOWN"
"PEO4_2R_vs_GFP","ABHD11",-2.24706909770729,0.0115949657893589,"DOWN"
"PEO4_2R_vs_GFP","HTRA3",5.49594380848738,0.0165185734222031,"UP"
"PEO4_2R_vs_GFP","MB",-3.64005727787785,2.11144537938706e-05,"DOWN"
"PEO4_2R_vs_GFP","KRT6B",-5.75279776067699,1.33172883944437e-07,"DOWN"
"PEO4_2R_vs_GFP","C1orf226",-2.38590065173919,0.0124502404338638,"DOWN"
"PEO4_2R_vs_GFP","SLC27A2",-5.41551364412363,1.67312667696241e-08,"DOWN"
"PEO4_2R_vs_GFP","HCN1",2.78661832957822,0.0328128723449087,"UP"
"PEO4_2R_vs_GFP","MGAT4A",-2.60917317997843,0.000349107268510041,"DOWN"
"PEO4_2R_vs_GFP","CTD-2396E7.11",-2.93874090168687,0.000961105032741149,"DOWN"
"PEO4_2R_vs_GFP","ADGRF4",-3.80146907476457,5.58636588624953e-08,"DOWN"
"PEO4_2R_vs_GFP","IQANK1",-2.52672123090825,0.000821336502812532,"DOWN"
"PEO4_2R_vs_GFP","PPP1R9A",-2.27223950900706,0.00897660929208861,"DOWN"
"PEO4_2R_vs_GFP","AZGP1",-3.9282513431666,6.67532764249875e-08,"DOWN"
"PEO4_2R_vs_GFP","CTD-3162L10.5",4.40273833409383,0.00889410013407173,"UP"
"PEO4_2R_vs_GFP","C4B",-3.23084738675179,9.5811787898e-06,"DOWN"
"PEO4_2R_vs_GFP","ZNF578",3.223287229452,0.00966944440750968,"UP"
"PEO4_2R_vs_GFP","CEMIP",-2.61160394212074,0.000769364067268457,"DOWN"
"PEO4_2R_vs_GFP","DEPTOR",-6.00075372224385,0,"DOWN"
"PEO4_2R_vs_GFP","RP11-434E6.4",-3.17617690600298,0.0211075828319944,"DOWN"
"PEO4_2R_vs_GFP","FAM110C",-2.28832270946007,0.00995033970798507,"DOWN"
"PEO4_2R_vs_GFP","FOXE1",6.59334501467933,6.14125487453807e-12,"UP"
"PEO4_2R_vs_GFP","ENTPD3",-3.82335575412047,3.41970604841437e-06,"DOWN"
"PEO4_2R_vs_GFP","RALGPS1",-2.48947313759812,0.00309014958919455,"DOWN"
"PEO4_2R_vs_GFP","CALML3-AS1",-6.54331484671389,0,"DOWN"
"PEO4_2R_vs_GFP","AQP1",4.19012229171669,5.04982841683524e-11,"UP"
"PEO4_2R_vs_GFP","EHF",-3.87324860650121,0.000292377308667629,"DOWN"
"PEO4_2R_vs_GFP","SPSB4",5.92059102735571,0.00120351080974028,"UP"
"PEO4_2R_vs_GFP","P2RY2",-2.10398290343858,0.0443807496044279,"DOWN"
"PEO4_2R_vs_GFP","PDE1C",-2.26476932333911,0.0153469812259271,"DOWN"
"PEO4_2R_vs_GFP","NGF",6.20576064905612,0.000159255616648708,"UP"
"PEO4_2R_vs_GFP","FOXC1",-2.17585662420392,0.0234998228062406,"DOWN"
"PEO4_2R_vs_GFP","TTC39A",-2.51230790120065,0.00317596869775066,"DOWN"
"PEO4_2R_vs_GFP","MYRIP",-3.73639355397318,3.88844984213601e-07,"DOWN"
"PEO4_2R_vs_GFP","SAMD9L",-2.11968576428274,0.0360404101553273,"DOWN"
"PEO4_2R_vs_GFP","MSRB3",2.64081001257037,0.000276334615578269,"UP"
"PEO4_2R_vs_GFP","LINC00578",-3.58474327966839,2.06285094758045e-07,"DOWN"
"PEO4_2R_vs_GFP","SHC3",-3.9949869176882,5.70610832377075e-07,"DOWN"
"PEO4_2R_vs_GFP","RP11-161I2.1",5.38528588993914,1.58852859364651e-08,"UP"
"PEO4_2R_vs_GFP","NETO1",3.15828142319376,1.5891430163828e-06,"UP"
"PEO4_2R_vs_GFP","SLC22A3",-5.10289479517612,5.28064364722187e-13,"DOWN"
"PEO4_2R_vs_GFP","GRIN2A",-3.18846354904911,4.45300927831014e-06,"DOWN"
"PEO4_2R_vs_GFP","MCF2L",-2.77825545626553,0.00388353192021463,"DOWN"
"PEO4_2R_vs_GFP","AC009784.3",2.64739022061073,0.0334692471771177,"UP"
"PEO4_2R_vs_GFP","KCNJ11",-4.11062783985404,3.50623794411711e-07,"DOWN"
"PEO4_2R_vs_GFP","HID1",-3.56774185735089,1.05560854805488e-08,"DOWN"
"PEO4_2R_vs_GFP","CA11",-2.65106958043784,0.00154142005681613,"DOWN"
"PEO4_2R_vs_GFP","FSD1",4.5950877468143,3.98677266734426e-08,"UP"
"PEO4_2R_vs_GFP","PGPEP1",-2.47574286757535,0.00213435237562428,"DOWN"
"PEO4_2R_vs_GFP","VNN2",-3.09740026472807,0.000887872092972788,"DOWN"
"PEO4_2R_vs_GFP","ETV7",-3.15224885984457,0.00187349347642821,"DOWN"
"PEO4_2R_vs_GFP","KHK",-3.333250285811,1.77033565589849e-05,"DOWN"
"PEO4_2R_vs_GFP","AK5",5.44965296204254,0,"UP"
"PEO4_2R_vs_GFP","TNFSF18",3.611344192195,0.00237452714795536,"UP"
"PEO4_2R_vs_GFP","ACBD4",-2.20495458678676,0.0175625535832373,"DOWN"
"PEO4_2R_vs_GFP","GJB2",-2.85424898325214,0.0132965918384677,"DOWN"
"PEO4_2R_vs_GFP","BSPRY",-5.07239935599905,8.10375698169818e-13,"DOWN"
"PEO4_2R_vs_GFP","TMEM100",-2.54914708136083,0.00257587330968798,"DOWN"
"PEO4_2R_vs_GFP","KCNB1",3.58620579038519,3.06127228203698e-09,"UP"
"PEO4_2R_vs_GFP","RP11-44F14.8",-2.60167778327961,0.0485001046475718,"DOWN"
"PEO4_2R_vs_GFP","ST6GALNAC2",-4.06759796946424,1.57658355126979e-09,"DOWN"
"PEO4_2R_vs_GFP","CA12",-5.73462978152741,0,"DOWN"
"PEO4_2R_vs_GFP","ILDR1",-4.30563132713671,4.01596685675691e-10,"DOWN"
"PEO4_2R_vs_GFP","PLA2G4A",-3.66709758097979,1.5891430163828e-06,"DOWN"
"PEO4_2R_vs_GFP","GSAP",-2.45807034251984,0.00344450002050259,"DOWN"
"PEO4_2R_vs_GFP","HSH2D",-5.056595239866,0,"DOWN"
"PEO4_2R_vs_GFP","RAB26",-4.1224359792395,1.63291652612011e-08,"DOWN"
"PEO4_2R_vs_GFP","TNFRSF10A",-2.93582790180498,1.25149202033225e-05,"DOWN"
"PEO4_2R_vs_GFP","ZBTB46",2.48339825745677,0.000988099460868962,"UP"
"PEO4_2R_vs_GFP","SNTB1",-5.84491440424631,0,"DOWN"
"PEO4_2R_vs_GFP","GREM2",6.07021038675684,0.000426768760266325,"UP"
"PEO4_2R_vs_GFP","HMGCLL1",-2.5960567592948,0.0252742151337181,"DOWN"
"PEO4_2R_vs_GFP","TMEM273",-3.07324549936901,0.000445319283779974,"DOWN"
"PEO4_2R_vs_GFP","TRIM2",-2.52452791230305,0.000801682289933343,"DOWN"
"PEO4_2R_vs_GFP","RP11-807C20.3",3.32269992067406,0.000143052953904697,"UP"
"PEO4_2R_vs_GFP","SDCBP2",-2.77172169606577,0.000816896162660814,"DOWN"
"PEO4_2R_vs_GFP","GSDMC",-2.49101897556915,0.0470346625106961,"DOWN"
"PEO4_2R_vs_GFP","F2RL2",4.21433475739294,2.04193048687306e-07,"UP"
"PEO4_2R_vs_GFP","LAT2",-2.42047556973913,0.0222294224295855,"DOWN"
"PEO4_2R_vs_GFP","KIF13B",-2.23303355479141,0.0132236260251431,"DOWN"
"PEO4_2R_vs_GFP","CTD-3074O7.11",5.95998697222792,0.000934441792192236,"UP"
"PEO4_2R_vs_GFP","EPSTI1",-2.45592097189456,0.034058508161968,"DOWN"
"PEO4_2R_vs_GFP","BMPER",5.76162382729839,3.37176232880045e-12,"UP"
"PEO4_2R_vs_GFP","WNT5A",5.2335801312277,0,"UP"
"PEO4_2R_vs_GFP","FAM81A",-2.63280291820674,0.0049293155666573,"DOWN"
"PEO4_2R_vs_GFP","FOXA1",-2.73889896548838,0.00283483419655556,"DOWN"
"PEO4_2R_vs_GFP","ULK4P2",5.59607548808439,0.00926217434454155,"UP"
"PEO4_2R_vs_GFP","TGFBI",2.74943626812714,4.48060065374124e-05,"UP"
"PEO4_2R_vs_GFP","RAB17",-2.38655516787601,0.00311588040977144,"DOWN"
"PEO4_2R_vs_GFP","RP5-940J5.10",9.69144567412957,0,"UP"
"PEO4_2R_vs_GFP","VSTM1",4.30128837412978,0.0170295196787676,"UP"
"PEO4_2R_vs_GFP","RNF223",-3.47767007642513,6.72768677501766e-07,"DOWN"
"PEO4_2R_vs_GFP","RP11-1149O23.3",-3.32084492221981,6.8707744596936e-06,"DOWN"
"PEO4_2R_vs_GFP","FOXL2NB",6.22909770401028,5.06080018426982e-10,"UP"
"PEO4_2R_vs_GFP","LINC01204",4.1343375123687,0.0473386815768737,"UP"
"PEO4_2R_vs_GFP","RETREG1",-2.65011662294217,0.0031563200780123,"DOWN"
"PEO4_2R_vs_GFP","FAM184A",-2.69194919483359,0.000665605573135462,"DOWN"
"PEO4_2R_vs_GFP","DHRS2",-4.54896166472319,9.90120683854098e-14,"DOWN"
"PEO4_2R_vs_GFP","LIPH",-3.27764924184928,7.17434537339282e-07,"DOWN"
"PEO4_2R_vs_GFP","MIR503HG",3.13025115853619,1.72263727887695e-05,"UP"
"PEO4_2R_vs_GFP","SYK",-3.59825499605748,1.14337074979648e-07,"DOWN"
"PEO4_2R_vs_GFP","ZNF423",5.9722075657259,0.000861146772624999,"UP"
"PEO4_2R_vs_GFP","DUXAP8",5.99134759177733,0.000753722485619555,"UP"
"PEO4_2R_vs_GFP","TYMP",-3.02502141780866,5.20906247959768e-05,"DOWN"
"PEO4_2R_vs_GFP","CHORDC1",2.36601488949959,0.00393882966568757,"UP"
"PEO4_2R_vs_GFP","C15orf48",-3.62257450894881,9.65080399743338e-08,"DOWN"
"PEO4_2R_vs_GFP","COCH",-2.17864050819012,0.0208546905471696,"DOWN"
"PEO4_2R_vs_GFP","HOXB9",3.70717111720032,0.0368318690971812,"UP"
"PEO4_2R_vs_GFP","CPEB3",-2.68295449131528,0.000277719116365638,"DOWN"
"PEO4_2R_vs_GFP","SLCO4C1",-3.15598139666282,1.30651805483707e-05,"DOWN"
"PEO4_2R_vs_GFP","NAT8L",-2.50504582391084,0.00103602374747112,"DOWN"
"PEO4_2R_vs_GFP","SIM1",6.6793940588301,3.15951702076149e-06,"UP"
"PEO4_2R_vs_GFP","SGPP2",-2.63348630648859,0.00141496754903492,"DOWN"
"PEO4_2R_vs_GFP","DENND1C",-2.29421585388489,0.0288223039063122,"DOWN"
"PEO4_2R_vs_GFP","ANKRD13B",-2.29191003073327,0.0129447320289425,"DOWN"
"PEO4_2R_vs_GFP","COL9A3",2.6345339132175,0.00337209303906287,"UP"
"PEO4_2R_vs_GFP","DCHS2",-2.51497226098428,0.00412879623199527,"DOWN"
"PEO4_2R_vs_GFP","EREG",-2.81661127896483,8.54547275266948e-05,"DOWN"
"PEO4_2R_vs_GFP","MX1",-5.44942962722577,0,"DOWN"
"PEO4_2R_vs_GFP","BGN",3.03880737659458,2.66493127422364e-06,"UP"
"PEO4_2R_vs_GFP","BST2",-4.20703718355853,2.63687140304599e-11,"DOWN"
"PEO4_2R_vs_GFP","NMB",-2.17837543992487,0.0231436732308631,"DOWN"
"PEO4_2R_vs_GFP","PRRX2",2.99243500136696,0.0364986237411442,"UP"
"PEO4_2R_vs_GFP","GPC4",2.22342999107109,0.0109141073465113,"UP"
"PEO4_2R_vs_GFP","C1QL1",2.36742364505319,0.00256051129355923,"UP"
"PEO4_2R_vs_GFP","SHC4",3.08062917887513,0.0097211430282794,"UP"
"PEO4_2R_vs_GFP","LINC01106",-2.45593647060052,0.00513750841041995,"DOWN"
"PEO4_2R_vs_GFP","CNN1",4.44925611823133,9.125238399389e-06,"UP"
"PEO4_2R_vs_GFP","OXGR1",-2.61252260403359,0.0014593887773303,"DOWN"
"PEO4_2R_vs_GFP","UGT2B7",-3.58778624473851,4.35049883370812e-08,"DOWN"
"PEO4_2R_vs_GFP","BMP5",3.76914504619815,3.50623794411711e-07,"UP"
"PEO4_2R_vs_GFP","SCG3",3.4025735945227,0.00389008265608287,"UP"
"PEO4_2R_vs_GFP","HHLA3-AS1",6.85464676204859,6.39470382319025e-07,"UP"
"PEO4_2R_vs_GFP","SLC44A4",-4.05062372024237,1.14281929598626e-10,"DOWN"
"PEO4_2R_vs_GFP","LARGE2",-2.8757686902906,4.88224434954931e-05,"DOWN"
"PEO4_2R_vs_GFP","PPP2R2C",-3.69840349474972,1.26469678297132e-09,"DOWN"
"PEO4_2R_vs_GFP","XAF1",-3.07317836419741,2.87623857653788e-06,"DOWN"
"PEO4_2R_vs_GFP","PALM",2.62972447801669,0.000518404522671755,"UP"
"PEO4_2R_vs_GFP","RUNX1T1",3.51188395596592,0.000608017080013623,"UP"
"PEO4_2R_vs_GFP","LIX1",5.93704264357639,0,"UP"
"PEO4_2R_vs_GFP","TPM1",2.68364998216147,0.000111972006842131,"UP"
"PEO4_2R_vs_GFP","SERPINB2",2.90037211042812,0.00116455270898566,"UP"
"PEO4_2R_vs_GFP","DBP",-2.49597081116902,0.00119054863027691,"DOWN"
"PEO4_2R_vs_GFP","KRT15",-3.56757616922688,1.82537936388449e-08,"DOWN"
"PEO4_2R_vs_GFP","TMEM236",3.06820579294779,0.00147892374045529,"UP"
"PEO4_2R_vs_GFP","APOE",2.53606388259004,0.000923869512891283,"UP"
"PEO4_2R_vs_GFP","TNFSF10",-3.22107177316442,1.26731591154707e-06,"DOWN"
"PEO4_2R_vs_GFP","BMP8B",-2.33840794160495,0.00825484809986707,"DOWN"
"PEO4_2R_vs_GFP","KRT23",-2.94171736743977,1.14094483775069e-05,"DOWN"
"PEO4_2R_vs_GFP","FBXO32",-3.5808238395258,1.14625044377956e-08,"DOWN"
"PEO4_2R_vs_GFP","NAV3",2.1747916682978,0.0369725323037828,"UP"
"PEO4_2R_vs_GFP","ECM1",2.4983640150672,0.00389720587010559,"UP"
"PEO4_2R_vs_GFP","TBX2",3.32826306998091,0.000368203430561473,"UP"
"PEO4_2R_vs_GFP","HPCAL4",3.1224071864922,0.000315335911002432,"UP"
"PEO4_2R_vs_GFP","RSAD2",-3.40516290972397,4.42871187400695e-08,"DOWN"
"PEO4_2R_vs_GFP","WNT7A",4.69131274448849,0,"UP"
"PEO4_2R_vs_GFP","MYO5C",-3.07251364085248,2.31374410746207e-06,"DOWN"
"PEO4_2R_vs_GFP","LINC01111",3.74005411261686,1.25905937115651e-05,"UP"
"PEO4_2R_vs_GFP","DLX1",2.14183148013332,0.0233987630956053,"UP"
"PEO4_2R_vs_GFP","RAB27B",-2.45966205491409,0.00198978721373619,"DOWN"
"PEO4_2R_vs_GFP","MMP3",5.20627659268585,1.10078123087309e-12,"UP"
"PEO4_2R_vs_GFP","RP11-174O3.3",2.89674200473497,0.00167347027821622,"UP"
"PEO4_2R_vs_GFP","BMP4",5.35119025809593,0,"UP"
"PEO4_2R_vs_GFP","RP11-51F16.1",3.56416571333377,2.0444649117091e-05,"UP"
"PEO4_2R_vs_GFP","GUCY1A2",2.83553858677399,2.31507053299137e-05,"UP"
"PEO4_2R_vs_GFP","RP11-1151B14.4",3.87680698579602,5.23095526910362e-06,"UP"
"PEO4_2R_vs_GFP","MFSD6",-2.99547387092572,5.43673736960285e-06,"DOWN"
"PEO4_2R_vs_GFP","ZEB1",3.63639626517057,1.72263727887695e-05,"UP"
"PEO4_2R_vs_GFP","IRX3",-4.50633446850893,5.13395910146572e-14,"DOWN"
"PEO4_2R_vs_GFP","SERPINE1",3.50796762893821,8.56452891350943e-09,"UP"
"PEO4_2R_vs_GFP","SLC2A12",-2.60064947725402,0.000486280867626728,"DOWN"
"PEO4_2R_vs_GFP","KLHL14",-2.87687559057478,1.8932463359272e-05,"DOWN"
"PEO4_2R_vs_GFP","CHST2",2.61182768462238,0.00186993938628214,"UP"
"PEO4_2R_vs_GFP","DBNDD2",-3.26182867826268,3.89328484157206e-07,"DOWN"
"PEO4_2R_vs_GFP","NPTXR",3.05114368326099,0.000152055086830521,"UP"
"PEO4_2R_vs_GFP","HOXA7",2.89859081261156,0.000665605573135462,"UP"
"PEO4_2R_vs_GFP","RNF152",-2.72538156434004,0.000130269117690528,"DOWN"
"PEO4_2R_vs_GFP","RAMP2",2.33354277033377,0.0119942725592228,"UP"
"PEO4_2R_vs_GFP","KCNK6",-2.81771605694931,3.99766186990648e-05,"DOWN"
"PEO4_2R_vs_GFP","GRHL1",-2.52048673966248,0.00104427663394691,"DOWN"
"PEO4_2R_vs_GFP","PCDH9",2.56530955738347,0.00435422701748166,"UP"
"PEO4_2R_vs_GFP","DLX3",2.33692802765816,0.00404209939176805,"UP"
"PEO4_2R_vs_GFP","DMD",-2.16959002202046,0.0258879668006782,"DOWN"
"PEO4_2R_vs_GFP","GREB1",-4.23410919291881,1.10078123087309e-12,"DOWN"
"PEO4_2R_vs_GFP","SCN4B",2.89002796376446,0.000392894596745883,"UP"
"PEO4_2R_vs_GFP","SQOR",-3.29915421813647,1.93834602055172e-07,"DOWN"
"PEO4_2R_vs_GFP","SYT7",-2.45472961351574,0.00158691340369308,"DOWN"
"PEO4_2R_vs_GFP","SERTAD4",3.02249391912795,2.44406869611118e-06,"UP"
"PEO4_2R_vs_GFP","TSPAN15",-3.75546240515481,8.09624408290297e-10,"DOWN"
"PEO4_2R_vs_GFP","NEXN",3.64768495942435,3.57255983935774e-08,"UP"
"PEO4_2R_vs_GFP","TM7SF2",-3.36074519101619,8.31987379467524e-08,"DOWN"
"PEO4_2R_vs_GFP","TCEAL5",2.41477237880462,0.00330113435046328,"UP"
"PEO4_2R_vs_GFP","ACTC1",6.71553562099406,0,"UP"
"PEO4_2R_vs_GFP","KAZN",-2.54377371941498,0.000765847401473638,"DOWN"
"PEO4_2R_vs_GFP","RAMP1",-3.36479806032003,7.1920687230482e-08,"DOWN"
"PEO4_2R_vs_GFP","F2R",3.34567641897837,3.85245820248175e-08,"UP"
"PEO4_2R_vs_GFP","NID1",3.02790306545279,2.16280451834496e-05,"UP"
"PEO4_2R_vs_GFP","METTL7A",-2.15669809860735,0.0259902935296821,"DOWN"
"PEO4_2R_vs_GFP","ARHGAP26",-2.92242919236016,1.14406628147886e-05,"DOWN"
"PEO4_2R_vs_GFP","SREBF2",-2.35171695092565,0.00431439153200149,"DOWN"
"PEO4_2R_vs_GFP","COL4A2",3.05031072788136,7.56483846038746e-06,"UP"
"PEO4_2R_vs_GFP","MSX2",2.72161217728386,0.000187800634853448,"UP"
"PEO4_2R_vs_GFP","ANPEP",-2.53328216228374,0.00106489860258918,"DOWN"
"PEO4_2R_vs_GFP","BMP2",2.52751264821042,0.00186131255781001,"UP"
"PEO4_2R_vs_GFP","NDN",3.8355342979483,1.6868814538911e-08,"UP"
"PEO4_2R_vs_GFP","SHE",3.19974415526561,3.82297131842144e-06,"UP"
"PEO4_2R_vs_GFP","MFAP5",7.416108922308,0,"UP"
"PEO4_2R_vs_GFP","KRT19",-3.39292427362822,7.87532833321225e-08,"DOWN"
"PEO4_2R_vs_GFP","SUSD5",2.7567353025824,0.000227805291150245,"UP"
"PEO4_2R_vs_GFP","IFITM1",-3.88790983888535,1.05291679155586e-10,"DOWN"
"PEO4_2R_vs_GFP","SAMHD1",-2.76401787217407,6.50395769440888e-05,"DOWN"
"PEO4_2R_vs_GFP","SLC9A7",-2.62447272625752,0.000290880949043422,"DOWN"
"PEO4_2R_vs_GFP","INHBB",2.93115731978389,2.86605872888151e-05,"UP"
"PEO4_2R_vs_GFP","NNMT",2.62234789700128,0.000234390064081085,"UP"
"PEO4_2R_vs_GFP","DLC1",2.89274407712483,9.03445652906149e-06,"UP"
"PEO4_2R_vs_GFP","P3H2",2.3258503890064,0.0038478586257954,"UP"
"PEO4_2R_vs_GFP","TMSB15A",2.40120553905982,0.00366730369160556,"UP"
"PEO4_2R_vs_GFP","COL4A1",3.14250611473741,2.66493127422364e-06,"UP"
"PEO4_2R_vs_GFP","TIMP3",2.98528502951033,3.16021143453527e-06,"UP"
"PEO4_2R_vs_GFP","CDH6",-4.08812421891555,7.49558028813991e-12,"DOWN"
"PEO4_2R_vs_GFP","SEMA7A",2.8917996807314,9.18975567983149e-06,"UP"
"PEO4_2R_vs_GFP","SFTA1P",2.15727159267698,0.022892441921255,"UP"
"PEO4_2R_vs_GFP","ADGRG1",-3.33625166652315,1.02044610015918e-07,"DOWN"
"PEO4_2R_vs_GFP","RAB25",-2.33852644644118,0.00489117280914287,"DOWN"
"PEO4_2R_vs_GFP","TACSTD2",-2.18297576412652,0.0466080495590914,"DOWN"
"PEO4_2R_vs_GFP","AJAP1",2.23313148172016,0.0132965918384677,"UP"
"PEO4_2R_vs_GFP","LMCD1",2.42250397338512,0.00166006200529899,"UP"
"PEO4_2R_vs_GFP","DOCK11",2.15223919591013,0.0206350010396383,"UP"
"PEO4_2R_vs_GFP","PDPN",2.62434137804854,0.00031030415207303,"UP"
"PEO4_2R_vs_GFP","DENND2A",3.36733344185209,1.27302865468969e-07,"UP"
"PEO4_2R_vs_GFP","KLK6",-2.94261857122675,1.01533390143808e-05,"DOWN"
"PEO4_2R_vs_GFP","VGLL3",2.84960932454273,1.47788109766733e-05,"UP"
"PEO4_2R_vs_GFP","S100A14",-2.93285029644346,1.14441409509705e-05,"DOWN"
"PEO4_2R_vs_GFP","RHOB",3.12438612306323,5.53773636807003e-07,"UP"
"PEO4_2R_vs_GFP","AADACL3",3.29030186778785,2.21668581252909e-07,"UP"
"PEO4_2R_vs_GFP","PMP22",2.06417447477617,0.0487225592366784,"UP"
"PEO4_2R_vs_GFP","SOX9",-2.40629328977985,0.00269931514535439,"DOWN"
"PEO4_2R_vs_GFP","DSE",2.32194206818678,0.00404663539466628,"UP"
"PEO4_2R_vs_GFP","CYGB",2.47461289241705,0.000924626398615324,"UP"
"PEO4_2R_vs_GFP","EPOP",2.28638092955755,0.00612172801580611,"UP"
"PEO4_2R_vs_GFP","IFI44",-2.18754965034592,0.0212835434368996,"DOWN"
"PEO4_2R_vs_GFP","DDIT4",-3.1288042496803,1.18297966421603e-06,"DOWN"
"PEO4_2R_vs_GFP","SPX",2.89792141518435,1.05007984368921e-05,"UP"
"PEO4_2R_vs_GFP","INA",6.23564615656913,0,"UP"
"PEO4_2R_vs_GFP","COL26A1",3.87190857325249,1.05461997411659e-10,"UP"
"PEO4_2R_vs_GFP","TEAD2",4.89660683829088,0,"UP"
"PEO4_2R_vs_GFP","GDA",2.6401701074825,0.000162324236053371,"UP"
"PEO4_2R_vs_GFP","PHLDB2",2.21402486167954,0.0114108836170985,"UP"
"PEO4_2R_vs_GFP","MATN3",2.75240520881817,5.05502258080306e-05,"UP"
"PEO4_2R_vs_GFP","FMN2",5.0034176404052,0,"UP"
"PEO4_2R_vs_GFP","GFRA1",6.64507958413687,0,"UP"
"PEO4_2R_vs_GFP","PARP9",-2.62843505327013,0.000315906933581924,"DOWN"
"PEO4_2R_vs_GFP","PTGER2",2.23575653401108,0.00927701840499047,"UP"
"PEO4_2R_vs_GFP","LRRN1",3.21756214167837,2.7915455959778e-07,"UP"
"PEO4_2R_vs_GFP","ALPK2",4.09839451235011,5.00461000202618e-12,"UP"
"PEO4_2R_vs_GFP","IFIT1",-2.35298251033518,0.00551796044722608,"DOWN"
"PEO4_2R_vs_GFP","KLK7",-3.07217462340746,2.50987020992302e-06,"DOWN"
"PEO4_2R_vs_GFP","SNAPC1",2.29081509512049,0.00626913118464994,"UP"
"PEO4_2R_vs_GFP","EDIL3",5.45181570320612,0,"UP"
"PEO4_2R_vs_GFP","TNFRSF11B",2.44837156383305,0.00113377161718817,"UP"
"PEO4_2R_vs_GFP","SULF1",4.21508666972945,5.28064364722187e-13,"UP"
"PEO4_2R_vs_GFP","TGM2",2.64804539633065,0.000165007756421867,"UP"
"PEO4_2R_vs_GFP","PTGIS",2.45549764916106,0.00108391919645077,"UP"
"PEO4_2R_vs_GFP","TAGLN",4.11371413686849,1.66340274887489e-12,"UP"
"PEO4_2R_vs_GFP","GPR176",2.13382548492104,0.0257813083912,"UP"
"PEO4_2R_vs_GFP","FSTL1",2.51190174126817,0.00106175939842709,"UP"
"PEO4_2R_vs_GFP","COL3A1",3.18394613024863,3.14345266461979e-07,"UP"
"PEO4_2R_vs_GFP","COL1A1",5.72928370204405,0,"UP"
"PEO4_2R_vs_GFP","CCN1",3.49581630810939,6.63610928973212e-09,"UP"
"PEO4_2R_vs_GFP","AXL",2.3807645711073,0.00306518733395131,"UP"
"PEO4_2R_vs_GFP","SDC2",3.69667155469587,4.44092260369402e-10,"UP"
"PEO4_2R_vs_GFP","VIM",2.5613001449779,0.000593502035377477,"UP"
"PEO4_2R_vs_GFP","RP11-116G8.5",-5.52256269054705,0.0199147146051139,"DOWN"
"PEO4_2R_vs_GFP","TMEM265",-6.14470801522665,0.000412217230803442,"DOWN"
"PEO4_2R_vs_GFP","RP11-903H12.5",-6.5530477341799,1.77033565589849e-05,"DOWN"
"PEO4_2R_vs_GFP","STX17-AS1",-5.47630274707016,0.0255476291576615,"DOWN"
"PEO4_2R_vs_GFP","RP11-162P23.2",-5.92071295709024,0.00186131255781001,"DOWN"
"PEO4_2R_vs_GFP","RP11-123K3.4",-5.38481569771149,0.0415491912034121,"DOWN"
"PEO4_2R_vs_GFP","TCN1",-7.23077060616726,4.33504394116131e-08,"DOWN"
"PEO4_2R_vs_GFP","AC009133.15",-7.01289108354169,3.31983412402281e-07,"DOWN"
"PEO4_2R_vs_GFP","LINC02251",-5.66489123025602,0.00889410013407173,"DOWN"
"PEO4_2R_vs_GFP","RP11-373L24.1",-5.59300605869044,0.0132965918384677,"DOWN"
"PEO4_2R_vs_SNAI1","RP5-1086D14.6",-10.5520710656898,0,"DOWN"
"PEO4_2R_vs_SNAI1","CICP14",-9.93489171941207,0,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-274B21.2",-8.39512172177126,0,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-500M8.7",4.63053489408491,0,"UP"
"PEO4_2R_vs_SNAI1","RP11-649E7.5",6.05139835713963,0,"UP"
"PEO4_2R_vs_SNAI1","CHMP1B-AS1",8.63122523763905,0,"UP"
"PEO4_2R_vs_SNAI1","AC004067.6",9.60919237810334,0,"UP"
"PEO4_2R_vs_SNAI1","RP5-876B10.7",11.2403770874691,0,"UP"
"PEO4_2R_vs_SNAI1","RP11-156P1.2",-8.04388947211402,1.54018773043971e-12,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-618G20.1",4.11746259879347,6.30706875615061e-10,"UP"
"PEO4_2R_vs_SNAI1","COMMD3-BMI1",5.32755298862148,7.35425639578322e-10,"UP"
"PEO4_2R_vs_SNAI1","MUC16",-3.10741693530457,9.76787058644864e-10,"DOWN"
"PEO4_2R_vs_SNAI1","KCNJ4",-3.52173842725413,1.85853268672367e-09,"DOWN"
"PEO4_2R_vs_SNAI1","XXbac-BPG246D15.9",-3.38647691652748,2.09390722221465e-09,"DOWN"
"PEO4_2R_vs_SNAI1","RP11-134F2.8",4.22716288789237,2.73241624881848e-09,"UP"
"PEO4_2R_vs_SNAI1","CTD-2192J16.17",7.29063367826157,6.68046801904909e-09,"UP"
"PEO4_2R_vs_SNAI1","RPL41P2",7.27069581535704,8.2426226769942e-09,"UP"
"PEO4_2R_vs_SNAI1","RP11-543P15.1",6.63392676175273,8.2426226769942e-09,"UP"
"PEO4_2R_vs_SNAI1","CTC-463N11.4",7.20600320549436,1.94783002768031e-08,"UP"
"PEO4_2R_vs_SNAI1","RP11-274B21.3",-7.34483665921199,2.74751162876453e-08,"DOWN"
