"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","comparison","direction","database"
"GO:0030514","negative regulation of BMP signaling pathway","14/384","50/13205",8.84941037959529e-11,1.14062578785569e-08,8.51672577885863e-09,"HTRA1/NOG/FBN1/SFRP1/FZD1/DKK1/SMAD6/HTRA3/GREM2/RBPMS2/BMPER/WNT5A/DLX1/BAMBI",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0042476","odontogenesis","19/384","103/13205",1.08506780291047e-10,1.35034817265651e-08,1.00826627058105e-08,"BCL11B/NGFR/WNT6/FST/GATA6/AMTN/FGFR1/PDGFRA/TGFB2/RUNX2/AQP1/DLX1/BMP4/SERPINE1/DLX3/MSX2/BMP2/TNFRSF11B/COL1A1",19,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:2000147","positive regulation of cell motility","39/384","426/13205",1.98905229817682e-10,2.39282991470672e-08,1.78665750292374e-08,"SNAI1/CASS4/PDGFRB/ROR2/TGFBR3/LGR6/DDR2/ADRA2A/EDN2/PLVAP/ATOH8/ADAMTS1/ICAM1/TLR4/SYDE1/S1PR1/FGFR1/GPNMB/JAM2/THBS1/PDGFRA/NR4A3/TGFB2/AQP1/TNFSF18/WNT5A/DAB2/WNT7A/BMP4/SERPINE1/FGF1/F2R/BMP2/IL1R1/SEMA7A/PDPN/RHOB/COL1A1/CCN1",39,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0031589","cell-substrate adhesion","31/384","285/13205",2.39191232564267e-10,2.78464889782077e-08,2.07921750548225e-08,"CASS4/VWF/LIMS2/ADAMTS12/ACVRL1/SFRP1/ADAMTS9/SPRY4/SMAD6/FZD7/ARHGAP6/THBS1/CDH11/CCN2/EPHB1/FBLN2/DAB2/COL8A1/SERPINE1/HOXA7/NID1/DLC1/AJAP1/PDPN/COL26A1/PHLDB2/EDIL3/COL3A1/COL1A1/CCN1/AXL",31,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050673","epithelial cell proliferation","33/384","320/13205",2.52329159942262e-10,2.84579980697383e-08,2.12487713635589e-08,"APLN/BCL11B/LIMS2/DLL4/NGFR/FST/TGFBR3/ACVRL1/ATOH8/NOG/SFRP1/COL8A2/FGFR1/DACH1/ST8SIA1/FZD7/THBS1/NR4A3/TGFB2/RUNX2/BMPER/WNT5A/DAB2/COL8A1/BMP5/APOE/ECM1/TBX2/WNT7A/BMP4/ZEB1/FGF1/SULF1",33,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0030336","negative regulation of cell migration","28/384","237/13205",2.7176532661979e-10,2.97212443566915e-08,2.21920011530036e-08,"TBXA2R/DLL4/LDLRAD4/NGFR/TGFBR3/ACVRL1/NOG/FIGNL2/SFRP1/ADAMTS9/DACH1/THBS1/CDH11/BMP5/TPM1/APOE/NAV3/BMP4/SERPINE1/HOXA7/DPP4/DLC1/PTPRR/RHOB/CYGB/PHLDB2/SULF1/COL3A1",28,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0042060","wound healing","34/384","339/13205",2.81676097691009e-10,2.98990893107898e-08,2.23247928820119e-08,"VWF/TBXA2R/COMP/ACVRL1/WFDC1/DDR2/ADRA2A/NOG/FIGNL2/TLR4/SYT11/FZD7/THBS1/PDGFRA/TGFB2/AQP1/F2RL2/WNT5A/TPM1/SERPINB2/APOE/WNT7A/SERPINE1/FGF1/F2R/PAPSS2/MSX2/AJAP1/PDPN/MYL9/PHLDB2/COL3A1/CCN1/AXL",34,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0072132","mesenchyme morphogenesis","13/384","46/13205",3.70589394584147e-10,3.82130607158339e-08,2.85325969965539e-08,"SNAI1/DCHS1/ADAMTS5/ACVRL1/NOG/FGFR1/TGFB2/WNT5A/BMP5/TBX2/ACTC1/MSX2/BMP2",13,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003206","cardiac chamber morphogenesis","18/384","99/13205",4.33932485359614e-10,4.35017316573013e-08,3.24814959801349e-08,"DLL4/GATA6/TGFBR3/HEG1/NOG/ADAMTS1/FZD1/TNNC1/SMAD6/TGFB2/COL11A1/BMP5/TPM1/TBX2/BMP4/MSX2/BMP2/CCN1",18,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0040017","positive regulation of locomotion","39/384","441/13205",5.49487847309431e-10,5.35973416470199e-08,4.00195985522658e-08,"SNAI1/CASS4/PDGFRB/ROR2/TGFBR3/LGR6/DDR2/ADRA2A/EDN2/PLVAP/ATOH8/ADAMTS1/ICAM1/TLR4/SYDE1/S1PR1/FGFR1/GPNMB/JAM2/THBS1/PDGFRA/NR4A3/TGFB2/AQP1/TNFSF18/WNT5A/DAB2/WNT7A/BMP4/SERPINE1/FGF1/F2R/BMP2/IL1R1/SEMA7A/PDPN/RHOB/COL1A1/CCN1",39,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0040013","negative regulation of locomotion","29/384","263/13205",6.73722233916549e-10,6.39858826896006e-08,4.77764243442206e-08,"TBXA2R/DLL4/LDLRAD4/NGFR/TGFBR3/ACVRL1/NOG/FIGNL2/SFRP1/ADAMTS9/DACH1/THBS1/CDH11/WNT5A/BMP5/TPM1/APOE/NAV3/BMP4/SERPINE1/HOXA7/DPP4/DLC1/PTPRR/RHOB/CYGB/PHLDB2/SULF1/COL3A1",29,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060537","muscle tissue development","33/384","334/13205",7.69870493968795e-10,6.98739928576381e-08,5.21729074143745e-08,"PDGFRB/DLL4/SOX6/GATA6/TGFBR3/HEG1/CACNA1G/MYLK3/NOG/ADAMTS9/MAFF/DKK1/TNNC1/CNTNAP1/S1PR1/FGFR1/HCN4/FZD7/PDGFRA/TGFB2/EPHB1/COL11A1/DNER/BMP5/TPM1/TBX2/BMP4/FOXL2/ACTC1/MSX2/BMP2/ALPK2/COL3A1",33,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0048644","muscle organ morphogenesis","14/384","58/13205",7.74441594432121e-10,6.98739928576381e-08,5.21729074143745e-08,"DLL4/TGFBR3/HEG1/NOG/FZD1/TNNC1/S1PR1/TGFB2/COL11A1/TPM1/ARID5B/ACTC1/BMP2/COL3A1",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003197","endocardial cushion development","12/384","40/13205",8.25595770904258e-10,7.26725643217919e-08,5.42625205010244e-08,"SNAI1/DCHS1/ADAMTS5/ACVRL1/NOG/DKK1/TGFB2/BMP5/TBX2/BMP4/MSX2/BMP2",12,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:2000146","negative regulation of cell motility","28/384","249/13205",8.55455272299974e-10,7.35080494697763e-08,5.48863533104745e-08,"TBXA2R/DLL4/LDLRAD4/NGFR/TGFBR3/ACVRL1/NOG/FIGNL2/SFRP1/ADAMTS9/DACH1/THBS1/CDH11/BMP5/TPM1/APOE/NAV3/BMP4/SERPINE1/HOXA7/DPP4/DLC1/PTPRR/RHOB/CYGB/PHLDB2/SULF1/COL3A1",28,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0014706","striated muscle tissue development","32/384","318/13205",8.88945641115297e-10,7.35949584322019e-08,5.495124574133e-08,"PDGFRB/DLL4/SOX6/GATA6/TGFBR3/HEG1/CACNA1G/MYLK3/NOG/ADAMTS9/MAFF/DKK1/TNNC1/CNTNAP1/S1PR1/FGFR1/HCN4/FZD7/PDGFRA/TGFB2/EPHB1/COL11A1/DNER/BMP5/TPM1/TBX2/BMP4/FOXL2/ACTC1/MSX2/BMP2/ALPK2",32,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0007423","sensory organ development","41/384","488/13205",9.05391118540371e-10,7.35949584322019e-08,5.495124574133e-08,"BCL11B/PDGFRB/DLL4/WNT6/FOXF2/DCHS1/ACVRL1/GJA8/MAF/NOG/FBN1/CRYGN/ADAMTS9/COL8A2/FBN2/CALB1/MAFB/FGFR1/PXDN/HOXA1/PDGFRA/TGFB2/EPHB1/COL11A1/HCN1/AQP1/BMPER/WNT5A/COL8A1/BMP5/TBX2/WNT7A/DLX1/BMP4/ZEB1/FOXL2/BMP2/MFAP5/COL4A1/THRB/VIM",41,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0008543","fibroblast growth factor receptor signaling pathway","15/384","69/13205",9.28853519404769e-10,7.35949584322019e-08,5.495124574133e-08,"APLN/NGFR/NOG/HHIP/SPRY4/CREB3L1/FGFR1/THBS1/FLRT2/CCN2/RUNX2/WNT5A/TBX2/FGF1/SULF1",15,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060485","mesenchyme development","28/384","250/13205",9.38034937068797e-10,7.35949584322019e-08,5.495124574133e-08,"SNAI1/LDLRAD4/FOXF2/DCHS1/ADAMTS5/TGFBR3/ACVRL1/NOG/SFRP1/EFNB1/DKK1/FGFR1/TGFB2/WNT5A/DAB2/BMP5/TBX2/BMP4/DACT3/ACTC1/MSX2/BMP2/SEMA7A/BAMBI/PDPN/TEAD2/PHLDB2/COL1A1",28,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0043010","camera-type eye development","30/384","284/13205",9.58986221464827e-10,7.36378994312034e-08,5.49833085543104e-08,"BCL11B/PDGFRB/DLL4/WNT6/FOXF2/ACVRL1/GJA8/MAF/FBN1/CRYGN/ADAMTS9/COL8A2/FBN2/CALB1/PDGFRA/TGFB2/EPHB1/HCN1/AQP1/WNT5A/COL8A1/TBX2/WNT7A/DLX1/BMP4/ZEB1/FOXL2/COL4A1/THRB/VIM",30,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0061383","trabecula morphogenesis","12/384","41/13205",1.13692380498199e-09,8.54824585870834e-08,6.38273013323223e-08,"DLL4/TGFBR3/HEG1/NOG/ADAMTS1/SFRP1/FBN2/S1PR1/TGFB2/BMP5/MSX2/COL1A1",12,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0001503","ossification","33/384","341/13205",1.31221938929549e-09,9.66489750197431e-08,7.21650190461106e-08,"SNAI1/COMP/DCHS1/ADAMTS7/PTH1R/ROR2/ADAMTS12/VCAN/DDR2/NOG/SFRP1/FZD1/DKK1/CREB3L1/FBN2/S1PR1/SCUBE3/SMAD6/STATH/CDH11/CCN2/RUNX2/COL11A1/WNT5A/BMP5/ECM1/BMP4/MSX2/BMP2/SEMA7A/BAMBI/COL1A1/CCN1",33,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","20/384","132/13205",1.34924509987171e-09,9.73885113087401e-08,7.27172095930859e-08,"LDLRAD4/FST/TGFBR3/HTRA1/NOG/FBN1/SFRP1/FZD1/DKK1/FBN2/LTBP1/SMAD6/HTRA3/GREM2/RBPMS2/BMPER/WNT5A/DLX1/BMP2/BAMBI",20,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060415","muscle tissue morphogenesis","13/384","51/13205",1.51994168533404e-09,1.07558226320991e-07,8.03106442612001e-08,"DLL4/TGFBR3/HEG1/NOG/FZD1/TNNC1/S1PR1/TGFB2/COL11A1/TPM1/ACTC1/BMP2/COL3A1",13,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0001654","eye development","32/384","326/13205",1.65814942858051e-09,1.1508194784129e-07,8.59283914406094e-08,"BCL11B/PDGFRB/DLL4/WNT6/FOXF2/ACVRL1/GJA8/MAF/FBN1/CRYGN/ADAMTS9/COL8A2/FBN2/CALB1/PXDN/PDGFRA/TGFB2/EPHB1/HCN1/AQP1/WNT5A/COL8A1/TBX2/WNT7A/DLX1/BMP4/ZEB1/FOXL2/MFAP5/COL4A1/THRB/VIM",32,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0150063","visual system development","32/384","328/13205",1.93126837611859e-09,1.31508444705886e-07,9.81935857569729e-08,"BCL11B/PDGFRB/DLL4/WNT6/FOXF2/ACVRL1/GJA8/MAF/FBN1/CRYGN/ADAMTS9/COL8A2/FBN2/CALB1/PXDN/PDGFRA/TGFB2/EPHB1/HCN1/AQP1/WNT5A/COL8A1/TBX2/WNT7A/DLX1/BMP4/ZEB1/FOXL2/MFAP5/COL4A1/THRB/VIM",32,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0030199","collagen fibril organization","14/384","62/13205",1.99730157348697e-09,1.33486321828046e-07,9.96704099050028e-08,"FMOD/COMP/ADAMTS7/ADAMTS12/DDR2/AEBP1/COL11A2/LUM/COL12A1/PXDN/TGFB2/COL11A1/COL3A1/COL1A1",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0042475","odontogenesis of dentin-containing tooth","15/384","74/13205",2.61768640132248e-09,1.71767822224961e-07,1.28254108849484e-07,"BCL11B/NGFR/WNT6/FST/GATA6/AMTN/PDGFRA/RUNX2/DLX1/BMP4/SERPINE1/DLX3/MSX2/BMP2/TNFRSF11B",15,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0071559","response to transforming growth factor beta","26/384","229/13205",2.84082355964648e-09,1.83080932620789e-07,1.36701284073214e-07,"FMOD/LDLRAD4/SOX6/TGFBR3/ACVRL1/DDR2/HTRA1/FBN1/SFRP1/FBN2/MXRA5/LTBP1/SMAD6/THBS1/TGFB2/HTRA3/WNT5A/DAB2/WNT7A/DLX1/ZEB1/COL4A2/BMP2/BAMBI/COL3A1/COL1A1",26,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0048880","sensory system development","32/384","334/13205",3.02757587496198e-09,1.91693356714698e-07,1.43131934254897e-07,"BCL11B/PDGFRB/DLL4/WNT6/FOXF2/ACVRL1/GJA8/MAF/FBN1/CRYGN/ADAMTS9/COL8A2/FBN2/CALB1/PXDN/PDGFRA/TGFB2/EPHB1/HCN1/AQP1/WNT5A/COL8A1/TBX2/WNT7A/DLX1/BMP4/ZEB1/FOXL2/MFAP5/COL4A1/THRB/VIM",32,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","10/384","28/13205",3.16467266265742e-09,1.9691902826777e-07,1.47033793401143e-07,"APLN/NGFR/NOG/HHIP/SPRY4/CREB3L1/THBS1/RUNX2/WNT5A/SULF1",10,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050807","regulation of synapse organization","27/384","247/13205",3.22827161007762e-09,1.97471732894409e-07,1.47446482101672e-07,"ARC/ROR2/GRID1/ICAM5/FZD1/ZNF804A/LZTS1/DKK1/CNTNAP1/FGFR1/DCLK1/IL1RAP/OXTR/FLRT2/EPHB1/WNT5A/IL1RAPL1/GPC4/C1QL1/LRRTM1/APOE/WNT7A/CLSTN2/SEMA7A/RHOB/LRRN1/TUBA1A",27,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0010810","regulation of cell-substrate adhesion","22/384","168/13205",3.40751063338453e-09,2.04042501183492e-07,1.52352686421297e-07,"CASS4/LIMS2/ACVRL1/SFRP1/SPRY4/FZD7/ARHGAP6/THBS1/FBLN2/DAB2/COL8A1/SERPINE1/HOXA7/NID1/DLC1/AJAP1/PDPN/COL26A1/PHLDB2/EDIL3/COL1A1/CCN1",22,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","16/384","87/13205",3.44876491332585e-09,2.04042501183492e-07,1.52352686421297e-07,"GATA6/TGFBR3/ACVRL1/ATOH8/SCUBE3/THBS1/TGFB2/BMPER/DAB2/ZNF423/BMP5/BMP4/MSX2/BMP2/SULF1/CCN1",16,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060390","regulation of SMAD protein signal transduction","13/384","55/13205",4.16751779190742e-09,2.39876561589964e-07,1.7910895208479e-07,"LDLRAD4/TGFBR3/ACVRL1/ATOH8/NOG/DKK1/SMAD6/TGFB2/BMPER/DAB2/BMP5/BMP4/BMP2",13,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0033002","muscle cell proliferation","21/384","155/13205",4.18737139932606e-09,2.39876561589964e-07,1.7910895208479e-07,"APLN/PDGFRB/GATA6/TGFBR3/DDR2/NOG/ADAMTS1/TLR4/S1PR1/FGFR1/THBS1/NR4A3/TGFB2/EPHB1/RBPMS2/CNN1/TPM1/APOE/TBX2/BMP4/BMP2",21,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050803","regulation of synapse structure or activity","27/384","252/13205",5.00364236673490e-09,2.8215852033666e-07,2.10679678599364e-07,"ARC/ROR2/GRID1/ICAM5/FZD1/ZNF804A/LZTS1/DKK1/CNTNAP1/FGFR1/DCLK1/IL1RAP/OXTR/FLRT2/EPHB1/WNT5A/IL1RAPL1/GPC4/C1QL1/LRRTM1/APOE/WNT7A/CLSTN2/SEMA7A/RHOB/LRRN1/TUBA1A",27,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0048705","skeletal system morphogenesis","23/384","188/13205",5.67630865642752e-09,3.15166122169952e-07,2.35325508671327e-07,"SOX6/COMP/DSCAML1/NOG/HHIP/SFRP1/FBN2/FGFR1/TBX4/HOXA1/PDGFRA/CCN2/RUNX2/COL11A1/HOXB9/WNT7A/BMP4/ZEB1/HOXA7/ARID5B/MSX2/COL3A1/COL1A1",23,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0009611","response to wounding","37/384","444/13205",7.89661143517317e-09,4.31801070750605e-07,3.2241348124471e-07,"VWF/TBXA2R/COMP/ACVRL1/WFDC1/DDR2/ADRA2A/NOG/FIGNL2/TLR4/SYT11/FZD7/THBS1/PDGFRA/CCN2/TGFB2/AQP1/KCNB1/F2RL2/WNT5A/TPM1/SERPINB2/APOE/WNT7A/SERPINE1/FGF1/F2R/PAPSS2/MSX2/INHBB/AJAP1/PDPN/MYL9/PHLDB2/COL3A1/CCN1/AXL",37,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0071560","cellular response to transforming growth factor beta stimulus","25/384","224/13205",8.2133706166487e-09,4.42418724708734e-07,3.30341379082807e-07,"FMOD/LDLRAD4/SOX6/TGFBR3/ACVRL1/DDR2/HTRA1/FBN1/SFRP1/FBN2/LTBP1/SMAD6/THBS1/TGFB2/HTRA3/WNT5A/DAB2/WNT7A/DLX1/ZEB1/COL4A2/BMP2/BAMBI/COL3A1/COL1A1",25,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003205","cardiac chamber development","19/384","133/13205",9.55008121817222e-09,5.06856516417405e-07,3.78455230936856e-07,"DLL4/GATA6/TGFBR3/HEG1/NOG/ADAMTS1/FZD1/TNNC1/SMAD6/TGFB2/COL11A1/WNT5A/BMP5/TPM1/TBX2/BMP4/MSX2/BMP2/CCN1",19,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:1901888","regulation of cell junction assembly","24/384","212/13205",1.24258438752649e-08,6.49925660084509e-07,4.85280859201803e-07,"SNAI1/ACVRL1/ICAM5/SFRP1/FZD1/LZTS1/DKK1/FGFR1/DCLK1/IL1RAP/OXTR/ARHGAP6/THBS1/FLRT2/EPHB1/WNT5A/IL1RAPL1/GPC4/LRRTM1/WNT7A/CLSTN2/DLC1/PHLDB2/LRRN1",24,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060395","SMAD protein signal transduction","14/384","71/13205",1.30320544945093e-08,6.71895495295488e-07,5.0168510535254e-07,"LDLRAD4/TGFBR3/ACVRL1/ATOH8/NOG/DKK1/SMAD6/TGFB2/RUNX2/BMPER/DAB2/BMP5/BMP4/BMP2",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003203","endocardial cushion morphogenesis","10/384","32/13205",1.40193479159464e-08,7.12617276459866e-07,5.32090891991441e-07,"SNAI1/DCHS1/ADAMTS5/ACVRL1/NOG/TGFB2/BMP5/TBX2/MSX2/BMP2",10,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050678","regulation of epithelial cell proliferation","27/384","266/13205",1.60475431738156e-08,8.04383101587506e-07,6.00609802996607e-07,"APLN/BCL11B/LIMS2/DLL4/NGFR/TGFBR3/ACVRL1/ATOH8/NOG/SFRP1/FGFR1/ST8SIA1/FZD7/THBS1/NR4A3/TGFB2/RUNX2/WNT5A/DAB2/BMP5/APOE/ECM1/WNT7A/BMP4/ZEB1/FGF1/SULF1",27,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0001837","epithelial to mesenchymal transition","19/384","141/13205",2.53713048695698e-08,1.25431560649695e-06,9.36561506360472e-07,"SNAI1/LDLRAD4/FOXF2/TGFBR3/NOG/SFRP1/FGFR1/TGFB2/WNT5A/DAB2/BMP5/BMP4/DACT3/MSX2/BMP2/BAMBI/PDPN/PHLDB2/COL1A1",19,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0061035","regulation of cartilage development","12/384","55/13205",4.37119631770641e-08,2.13184425818952e-06,1.59178699478356e-06,"SOX6/ADAMTS7/ADAMTS12/ACVRL1/MAF/NOG/CCN2/RUNX2/WNT5A/BMP4/BMP2/CCN1",12,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003170","heart valve development","12/384","56/13205",5.41917196194742e-08,2.6077055480891e-06,1.94709897860848e-06,"SNAI1/DLL4/DCHS1/ADAMTS5/ADAMTS9/DKK1/SMAD6/CDH11/TGFB2/BMP4/BMP2/CCN1",12,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0055008","cardiac muscle tissue morphogenesis","11/384","46/13205",5.82752961644751e-08,2.76730978759988e-06,2.0662708889343e-06,"DLL4/TGFBR3/HEG1/NOG/TNNC1/S1PR1/TGFB2/COL11A1/TPM1/ACTC1/BMP2",11,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0010812","negative regulation of cell-substrate adhesion","11/384","47/13205",7.41189062582125e-08,3.4739627621544e-06,2.5939084076695e-06,"ACVRL1/SPRY4/FZD7/ARHGAP6/THBS1/SERPINE1/HOXA7/DLC1/AJAP1/PHLDB2/COL1A1",11,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0072001","renal system development","26/384","269/13205",8.06464434253469e-08,3.73144890156509e-06,2.78616592670564e-06,"PDGFRB/GCNT4/WNT6/DCHS1/HS3ST3B1/NOG/FBN1/ADAMTS1/SFRP1/CALB1/FGFR1/SMAD6/PDGFRA/TGFB2/AQP1/BMPER/WNT5A/SIM1/BMP4/ARID5B/FGF1/NID1/BMP2/COL4A1/GFRA1/SULF1",26,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0048844","artery morphogenesis","12/384","58/13205",8.21228509148102e-08,3.75166289812089e-06,2.80125913846654e-06,"PDGFRB/DLL4/COMP/ACVRL1/NOG/ADAMTS9/HOXA1/TGFB2/APOE/TBX2/BMP4/COL3A1",12,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0045765","regulation of angiogenesis","23/384","217/13205",8.62226012213288e-08,3.88971709759719e-06,2.90434025166581e-06,"TBXA2R/GATA6/ACVRL1/ADAMTS1/SFRP1/ADAMTS9/KLF2/CREB3L1/GPNMB/THBS1/TGFB2/AQP1/BMPER/WNT5A/ECM1/SERPINE1/RAMP2/FGF1/COL4A2/RHOB/SULF1/TGM2/PTGIS",23,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0060840","artery development","14/384","82/13205",8.90070270908846e-08,3.96575754038275e-06,2.96111747046997e-06,"PDGFRB/DLL4/NGFR/COMP/ACVRL1/NOG/ADAMTS9/SMAD6/HOXA1/TGFB2/APOE/TBX2/BMP4/COL3A1",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003179","heart valve morphogenesis","11/384","48/13205",9.36740552935873e-08,4.12280079944581e-06,3.07837717011019e-06,"SNAI1/DLL4/DCHS1/ADAMTS5/ADAMTS9/SMAD6/CDH11/TGFB2/BMP4/BMP2/CCN1",11,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0003272","endocardial cushion formation","8/384","22/13205",1.06396973661663e-07,4.62634551740895e-06,3.45435957607936e-06,"SNAI1/DCHS1/NOG/TGFB2/BMP5/TBX2/MSX2/BMP2",8,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:1901342","regulation of vasculature development","23/384","221/13205",1.20667747441113e-07,5.18440357755925e-06,3.87104553194548e-06,"TBXA2R/GATA6/ACVRL1/ADAMTS1/SFRP1/ADAMTS9/KLF2/CREB3L1/GPNMB/THBS1/TGFB2/AQP1/BMPER/WNT5A/ECM1/SERPINE1/RAMP2/FGF1/COL4A2/RHOB/SULF1/TGM2/PTGIS",23,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050808","synapse organization","35/384","453/13205",1.34360261652234e-07,5.70477863885778e-06,4.25959467281385e-06,"ARC/INSYN1/ROR2/GRID1/ICAM5/FZD1/ZNF804A/LZTS1/DKK1/CNTNAP1/FGFR1/DCLK1/IL1RAP/OXTR/ADGRL3/FLRT2/EPHB1/DNER/WNT5A/IL1RAPL1/GPC4/C1QL1/PALM/LRRTM1/APOE/WNT7A/F2R/CLSTN2/COL4A1/SEMA7A/RHOB/INA/LRRN1/CNKSR2/TUBA1A",35,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0010717","regulation of epithelial to mesenchymal transition","14/384","85/13205",1.4209728952637e-07,5.92076910777102e-06,4.42086856423089e-06,"SNAI1/LDLRAD4/NOG/SFRP1/TGFB2/DAB2/BMP5/BMP4/DACT3/BMP2/BAMBI/PDPN/PHLDB2/COL1A1",14,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0048706","embryonic skeletal system development","16/384","112/13205",1.42728432356907e-07,5.92076910777102e-06,4.42086856423089e-06,"DSCAML1/NOG/DLX4/HOXA1/PDGFRA/RUNX2/COL11A1/WNT5A/HOXB9/DLX1/BMP4/ZEB1/HOXA7/DLX3/SULF1/COL1A1",16,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0030324","lung development","19/384","157/13205",1.46186309255572e-07,5.99529988753815e-06,4.47651856093616e-06,"GATA6/HEG1/EDN2/NOG/HHIP/FBN1/KLF2/FGFR1/TBX4/PDGFRA/CCN2/WNT5A/TBX2/BMP4/FGF1/BMP2/PDPN/THRB/COL3A1",19,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","7/384","16/13205",1.51908900637314e-07,6.15999126292208e-06,4.59948888978738e-06,"APLN/NGFR/SPRY4/CREB3L1/THBS1/WNT5A/SULF1",7,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0050680","negative regulation of epithelial cell proliferation","15/384","100/13205",1.82606962607237e-07,7.32253920055022e-06,5.46753010847401e-06,"LIMS2/DLL4/NGFR/TGFBR3/ACVRL1/ATOH8/SFRP1/THBS1/TGFB2/WNT5A/DAB2/APOE/BMP4/ZEB1/SULF1",15,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
"GO:0030323","respiratory tube development","19/384","160/13205",1.97718477543064e-07,7.79233800862169e-06,5.81831541090885e-06,"GATA6/HEG1/EDN2/NOG/HHIP/FBN1/KLF2/FGFR1/TBX4/PDGFRA/CCN2/WNT5A/TBX2/BMP4/FGF1/BMP2/PDPN/THRB/COL3A1",19,"PEO4_SNAI1_vs_GFP","UP","GO_BP"
