level,group,final_label,set_type,library,term_id,term,overlap_k,signature_size_n,term_size_K,universe_N,fold_enrichment,pvalue,overlap_genes,n_overlap_specific,n_overlap_shared,frac_overlap_specific,mean_overlap_specificity_delta,padj,driven_by_shared_only
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0007268,chemical synaptic transmission,1,37,761,27377,0.9722981851759777,0.6478691033001385,SQSTM1,1,0,1.0,0.4285714285714285,0.6569632793711679,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0098916,anterograde trans-synaptic signaling,1,37,761,27377,0.9722981851759777,0.6478691033001385,SQSTM1,1,0,1.0,0.4285714285714285,0.6569632793711679,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0050778,positive regulation of immune response,1,37,762,27377,0.971022203305668,0.6483586149915233,SQSTM1,1,0,1.0,0.4285714285714285,0.6570907175503317,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0099537,trans-synaptic signaling,1,37,767,27377,0.9646922019803377,0.6507962589921898,SQSTM1,1,0,1.0,0.4285714285714285,0.6591912752326948,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0060322,head development,1,37,773,27377,0.9572042935561694,0.6536997344529649,SLC2A1,1,0,1.0,0.8,0.6617610540482368,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0032446,protein modification by small protein conjugation,1,37,789,27377,0.9377933066145995,0.6613279778774873,SQSTM1,1,0,1.0,0.4285714285714285,0.6691083070289872,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0099536,synaptic signaling,1,37,796,27377,0.9295463805514057,0.6646136902299152,SQSTM1,1,0,1.0,0.4285714285714285,0.672056172763285,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0031347,regulation of defense response,1,37,799,27377,0.9260562189223015,0.6660123389266619,SQSTM1,1,0,1.0,0.4285714285714285,0.6730936116964473,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0051603,proteolysis involved in protein catabolic process,1,37,803,27377,0.9214432365117297,0.6678683788160191,SQSTM1,1,0,1.0,0.4285714285714285,0.6745918859853078,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0045184,establishment of protein localization,2,37,1675,27377,0.8834852763210973,0.6702693513000527,HK2;SQSTM1,2,0,1.0,0.4285714285714285,0.6766385961139717,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0030029,actin filament-based process,1,37,813,27377,0.910109371363984,0.6724646814080147,S100A10,1,0,1.0,0.380952380952381,0.6784755388954606,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0098662,inorganic cation transmembrane transport,1,37,832,27377,0.8893256237006237,0.6810277610680797,ERO1A,1,0,1.0,0.6904761904761905,0.6867315111607771,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0098655,monoatomic cation transmembrane transport,1,37,852,27377,0.8684494353508438,0.6898061446356436,ERO1A,1,0,1.0,0.6904761904761905,0.6951952551406096,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0070647,protein modification by small protein conjugation or removal,1,37,873,27377,0.8475588991052909,0.6987703869948971,SQSTM1,1,0,1.0,0.4285714285714285,0.7038367645916254,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0098660,inorganic ion transmembrane transport,1,37,924,27377,0.8007780507780509,0.7195041502398449,ERO1A,1,0,1.0,0.6904761904761905,0.7243168870307469,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0043687,post-translational protein modification,1,37,930,27377,0.7956117407730311,0.7218501444572033,SQSTM1,1,0,1.0,0.4285714285714285,0.7262737386572196,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0050776,regulation of immune response,1,37,953,27377,0.7764101982360115,0.7306675432970816,SQSTM1,1,0,1.0,0.4285714285714285,0.7347358481038582,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0006259,DNA metabolic process,1,37,963,27377,0.7683477870393759,0.7344158095523277,VEGFA,1,0,1.0,0.9,0.7380940189490839,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0070925,organelle assembly,1,37,988,27377,0.7489057883794725,0.743565802332417,SQSTM1,1,0,1.0,0.4285714285714285,0.7468742152460206,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0034220,monoatomic ion transmembrane transport,1,37,1018,27377,0.7268358732012956,0.7541414344900335,ERO1A,1,0,1.0,0.6904761904761905,0.7570758369588664,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0007417,central nervous system development,1,37,1023,27377,0.7232834007027555,0.7558622795530622,SLC2A1,1,0,1.0,0.8,0.7583818204849057,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0030163,protein catabolic process,1,37,1041,27377,0.7107770594802296,0.761960823898077,SQSTM1,1,0,1.0,0.4285714285714285,0.7640762065296651,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0046907,intracellular transport,1,37,1342,27377,0.5513553792242317,0.8444719312581159,SQSTM1,1,0,1.0,0.4285714285714285,0.8463464527481451,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0015031,protein transport,1,37,1398,27377,0.5292696129606002,0.8563901655257353,SQSTM1,1,0,1.0,0.4285714285714285,0.8578151075648797,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0009057,macromolecule catabolic process,1,37,1420,27377,0.5210696612105062,0.8608250023947763,SQSTM1,1,0,1.0,0.4285714285714285,0.861779353838673,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0071705,nitrogen compound transport,1,37,1870,27377,0.3956785662668016,0.927164149593017,SQSTM1,1,0,1.0,0.4285714285714285,0.9276778139418219,False
final_mp,MP7,malignant hypoxia,strict,GO_BP,GO:0051649,establishment of localization in cell,1,37,1948,27377,0.3798351739830179,0.934972558697372,SQSTM1,1,0,1.0,0.4285714285714285,0.9349725586973721,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005576,extracellular region,30,37,3986,27377,5.568882982330048,2.5603384200476515e-19,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;ENO2;PLOD2;FTH1;S100A10;GPRC5A;ANGPTL4;SPP1;GPI;PLAUR;FTL;SOD2;PGK1;TFPI2;PLIN2;CSTB;HILPDA;STC2;ICAM1;LAMB3;MIF;SQSTM1;ITGB8;LAMA3;KRT7,18,6,0.6,0.36688034188034185,5.4791242189019744e-17,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005615,extracellular space,27,37,3109,27377,6.425799553171698,3.09347650219685e-18,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;ENO2;PLOD2;FTH1;S100A10;GPRC5A;ANGPTL4;SPP1;GPI;FTL;SOD2;PGK1;TFPI2;CSTB;HILPDA;STC2;ICAM1;MIF;SQSTM1;ITGB8;LAMA3;KRT7,17,4,0.6296296296296297,0.3948582281915614,3.3100198573506295e-16,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0070062,extracellular exosome,20,37,2011,27377,7.358716249815206,8.999048962519512e-14,SLC2A1;NDRG1;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;FTL;SOD2;PGK1;CSTB;ICAM1;MIF;SQSTM1;ITGB8;LAMA3;KRT7,12,4,0.6,0.35532051282051286,4.201624522287669e-12,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:1903561,extracellular vesicle,20,37,2039,27377,7.257664727012447,1.1672169995695758e-13,SLC2A1;NDRG1;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;FTL;SOD2;PGK1;CSTB;ICAM1;MIF;SQSTM1;ITGB8;LAMA3;KRT7,12,4,0.6,0.35532051282051286,4.201624522287669e-12,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043230,extracellular organelle,20,37,2040,27377,7.254107048224696,1.1780255669965427e-13,SLC2A1;NDRG1;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;FTL;SOD2;PGK1;CSTB;ICAM1;MIF;SQSTM1;ITGB8;LAMA3;KRT7,12,4,0.6,0.35532051282051286,4.201624522287669e-12,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0065010,extracellular membrane-bounded organelle,20,37,2040,27377,7.254107048224696,1.1780255669965427e-13,SLC2A1;NDRG1;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;FTL;SOD2;PGK1;CSTB;ICAM1;MIF;SQSTM1;ITGB8;LAMA3;KRT7,12,4,0.6,0.35532051282051286,4.201624522287669e-12,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0031982,vesicle,24,37,3883,27377,4.573282012375498,2.2259134370527874e-12,SLC2A1;VEGFA;NDRG1;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;SOD2;PGK1;CSTB;HILPDA;ICAM1;BRI3;MIF;SQSTM1;ITGB8;LAMA3;KRT7,15,4,0.625,0.3722909035409035,6.804935364704237e-11,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0031012,extracellular matrix,9,37,557,27377,11.955601921490612,4.195163621768034e-08,VEGFA;PLOD2;S100A10;ANGPTL4;TFPI2;CSTB;ICAM1;LAMB3;LAMA3,4,2,0.4444444444444444,0.3454212454212453,1.0129237558837187e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030312,external encapsulating structure,9,37,558,27377,11.934176111595466,4.2599597210062945e-08,VEGFA;PLOD2;S100A10;ANGPTL4;TFPI2;CSTB;ICAM1;LAMB3;LAMA3,4,2,0.4444444444444444,0.3454212454212453,1.0129237558837187e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0012505,endomembrane system,21,37,4662,27377,3.332968103238373,5.3065751884630176e-08,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;PLOD2;FTH1;SPP1;GPI;PLAUR;FTL;HK2;PLIN2;CSTB;HILPDA;STC2;P4HA1;BRI3;MIF;SQSTM1;LAMA3,13,4,0.6190476190476191,0.38069073783359497,1.1356070903310858e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0110165,cellular anatomical entity,37,37,17536,27377,1.5611884124087592,6.858315101485015e-08,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;ANGPTL4;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;TFPI2;PLIN2;SAT1;BHLHE40;CSTB;HILPDA;STC2;ICAM1;P4HA1;BRI3;LAMB3;MIF;SQSTM1;CA9;ITGB8;LAMA3;KRT7,23,7,0.6216216216216216,0.37211662211662205,1.3342540288343575e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005575,cellular_component,37,37,17657,27377,1.5504898906949085,8.847624645694408e-08,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;ANGPTL4;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;TFPI2;PLIN2;SAT1;BHLHE40;CSTB;HILPDA;STC2;ICAM1;P4HA1;BRI3;LAMB3;MIF;SQSTM1;CA9;ITGB8;LAMA3;KRT7,23,7,0.6216216216216216,0.37211662211662205,1.577826395148836e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005737,cytoplasm,31,37,11720,27377,1.9571234203486763,3.503373711861012e-07,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;PLIN2;SAT1;BHLHE40;CSTB;HILPDA;STC2;P4HA1;BRI3;MIF;SQSTM1;LAMA3;KRT7,21,6,0.6774193548387096,0.4022805151837409,5.767092110294281e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043227,membrane-bounded organelle,32,37,12707,27377,1.863335594979571,4.675829896783213e-07,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;PLIN2;BHLHE40;CSTB;HILPDA;STC2;ICAM1;P4HA1;BRI3;MIF;SQSTM1;CA9;ITGB8;LAMA3;KRT7,21,5,0.65625,0.38970924908424903,7.147339985082911e-06,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0044754,autolysosome,3,37,14,27377,158.55405405405406,8.186761605606775e-07,FTH1;FTL;SQSTM1,1,1,0.3333333333333333,0.023809523809523798,1.1679779890665666e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0062023,collagen-containing extracellular matrix,7,37,423,27377,12.244521116861543,1.3804732028155715e-06,PLOD2;S100A10;ANGPTL4;CSTB;ICAM1;LAMB3;LAMA3,3,2,0.42857142857142855,0.27812663526949233,1.8463829087658268e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030141,secretory granule,9,37,884,27377,7.533111165464107,2.0210392520749204e-06,VEGFA;FTH1;GPI;PLAUR;FTL;CSTB;HILPDA;BRI3;MIF,4,2,0.4444444444444444,0.24629629629629626,2.5441317643766642e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043226,organelle,32,37,13511,27377,1.7524539564358972,2.5629287412578385e-06,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;PLIN2;BHLHE40;CSTB;HILPDA;STC2;ICAM1;P4HA1;BRI3;MIF;SQSTM1;CA9;ITGB8;LAMA3;KRT7,21,5,0.65625,0.38970924908424903,3.0470375034954302e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005767,secondary lysosome,3,37,22,27377,100.8980343980344,3.4379141102468477e-06,FTH1;FTL;SQSTM1,1,1,0.3333333333333333,0.023809523809523798,3.872176945225397e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0071944,cell periphery,21,37,6101,27377,2.546844336550942,5.724314052806723e-06,SLC2A1;VEGFA;NDRG1;ENO1;ENO2;PLOD2;S100A10;GPRC5A;ANGPTL4;GPI;PLAUR;TFPI2;PLIN2;CSTB;ICAM1;BRI3;LAMB3;MIF;CA9;ITGB8;LAMA3,13,3,0.6190476190476191,0.41810570381998946,6.125016036503193e-05,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0099503,secretory vesicle,9,37,1075,27377,6.1946700188560655,9.889867238829992e-06,VEGFA;FTH1;GPI;PLAUR;FTL;CSTB;HILPDA;BRI3;MIF,4,2,0.4444444444444444,0.24629629629629626,0.00010078245662426754,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005622,intracellular anatomical structure,32,37,14259,27377,1.6605235574307742,1.1117857447209105e-05,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ADM;EGLN3;ENO2;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PGK1;PLIN2;SAT1;BHLHE40;CSTB;HILPDA;STC2;P4HA1;BRI3;MIF;SQSTM1;CA9;LAMA3;KRT7,21,6,0.65625,0.3952896062271062,0.0001081464315319431,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0031410,cytoplasmic vesicle,13,37,2496,27377,3.8537443693693696,1.2746126494969325e-05,SLC2A1;VEGFA;NDRG1;FTH1;GPRC5A;GPI;PLAUR;FTL;CSTB;HILPDA;BRI3;MIF;SQSTM1,8,2,0.6153846153846154,0.36025641025641025,0.00011766319422311822,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0097708,intracellular vesicle,13,37,2504,27377,3.8414320870391157,1.319587224932167e-05,SLC2A1;VEGFA;NDRG1;FTH1;GPRC5A;GPI;PLAUR;FTL;CSTB;HILPDA;BRI3;MIF;SQSTM1,8,2,0.6153846153846154,0.36025641025641025,0.00011766319422311822,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:1904813,ficolin-1-rich granule lumen,4,37,124,27377,23.868352223190936,2.3583453961989362e-05,FTH1;GPI;CSTB;MIF,1,1,0.25,0.23988095238095236,0.00017402962578847323,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0009986,cell surface,8,37,895,27377,6.613800392571342,2.1023189971990733e-05,VEGFA;ENO1;S100A10;PLAUR;HILPDA;ICAM1;MIF;ITGB8,5,0,0.625,0.4258928571428571,0.00017402962578847323,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0031974,membrane-enclosed lumen,19,37,5517,27377,2.5482072610946997,2.3565568385551443e-05,VEGFA;ERO1A;EGLN3;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;SOD2;BHLHE40;CSTB;HILPDA;STC2;P4HA1;MIF;SQSTM1;CA9,11,4,0.5789473684210527,0.31528822055137845,0.00017402962578847323,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043233,organelle lumen,19,37,5517,27377,2.5482072610946997,2.3565568385551443e-05,VEGFA;ERO1A;EGLN3;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;SOD2;BHLHE40;CSTB;HILPDA;STC2;P4HA1;MIF;SQSTM1;CA9,11,4,0.5789473684210527,0.31528822055137845,0.00017402962578847323,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0070013,intracellular organelle lumen,19,37,5517,27377,2.5482072610946997,2.3565568385551443e-05,VEGFA;ERO1A;EGLN3;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;SOD2;BHLHE40;CSTB;HILPDA;STC2;P4HA1;MIF;SQSTM1;CA9,11,4,0.5789473684210527,0.31528822055137845,0.00017402962578847323,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005783,endoplasmic reticulum,11,37,1998,27377,4.073627681735791,4.4006954949584414e-05,VEGFA;ERO1A;PLOD2;SPP1;PLAUR;HK2;PLIN2;STC2;P4HA1;SQSTM1;LAMA3,8,2,0.7272727272727273,0.43196803196803196,0.00031391627864036883,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043231,intracellular membrane-bounded organelle,28,37,11719,27377,1.7678752222655287,4.991801951531348e-05,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;EGLN3;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PLIN2;BHLHE40;CSTB;HILPDA;STC2;P4HA1;BRI3;MIF;SQSTM1;CA9;LAMA3;KRT7,18,5,0.6428571428571429,0.37777995813710097,0.00034459536052506727,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005788,endoplasmic reticulum lumen,5,37,311,27377,11.895802554966542,5.9265033836280175e-05,ERO1A;SPP1;PLAUR;STC2;P4HA1,4,1,0.8,0.37142857142857133,0.00039633491378012365,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043256,laminin complex,2,37,9,27377,164.42642642642642,6.360030013979372e-05,LAMB3;LAMA3,0,1,0.0,0.0952380952380952,0.0004124383099974501,True
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0034774,secretory granule lumen,5,37,320,27377,11.561233108108109,6.781576567357143e-05,VEGFA;GPI;FTL;CSTB;MIF,2,2,0.4,0.21476190476190476,0.000426840407474832,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0060205,cytoplasmic vesicle lumen,5,37,325,27377,11.383367983367984,7.296093032541472e-05,VEGFA;GPI;FTL;CSTB;MIF,2,2,0.4,0.21476190476190476,0.0004400384302668569,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0031983,vesicle lumen,5,37,326,27377,11.348449676670537,7.402515649348994e-05,VEGFA;GPI;FTL;CSTB;MIF,2,2,0.4,0.21476190476190476,0.0004400384302668569,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0101002,ficolin-1-rich granule,4,37,184,27377,16.085193889541717,0.00010966074744237908,FTH1;GPI;CSTB;MIF,1,1,0.25,0.23988095238095236,0.0006342540527748411,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0070161,anchoring junction,7,37,906,27377,5.716812839329396,0.000183536353327569,SLC2A1;VEGFA;NDRG1;PLAUR;ICAM1;ITGB8;LAMA3,5,0,0.7142857142857143,0.5115646258503401,0.0010335994634763097,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005829,cytosol,17,37,5353,27377,2.3498265685824067,0.0002450303541794924,SLC2A1;NDRG1;ENO1;EGLN3;ENO2;FTH1;GPI;FTL;HK2;PGK1;PLIN2;SAT1;CSTB;HILPDA;MIF;SQSTM1;KRT7,10,4,0.5882352941176471,0.3833333333333333,0.0013445255331900354,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043229,intracellular organelle,28,37,12747,27377,1.6253024028971312,0.0002993710093344072,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;EGLN3;PLOD2;FTH1;S100A10;GPRC5A;SPP1;GPI;PLAUR;FTL;HK2;SOD2;PLIN2;BHLHE40;CSTB;HILPDA;STC2;P4HA1;BRI3;MIF;SQSTM1;CA9;LAMA3;KRT7,18,5,0.6428571428571429,0.37777995813710097,0.0016016348999390786,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0016020,membrane,23,37,9150,27377,1.8599054792497414,0.00031973012523227426,SLC2A1;VEGFA;NDRG1;ERO1A;ENO1;ENO2;PLOD2;FTH1;S100A10;GPRC5A;GPI;PLAUR;FTL;HK2;PGK1;PLIN2;HILPDA;ICAM1;P4HA1;BRI3;MIF;CA9;ITGB8,16,2,0.6956521739130435,0.4257445453097627,0.0016688352877977243,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005776,autophagosome,3,37,114,27377,19.47155049786629,0.0004927971608504873,FTH1;FTL;SQSTM1,1,1,0.3333333333333333,0.023809523809523798,0.0025109188671905785,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0045121,membrane raft,4,37,290,27377,10.205778191985088,0.0006184424207779868,SLC2A1;S100A10;PGK1;ICAM1,3,0,0.75,0.4470238095238095,0.003077829722011376,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0098857,membrane microdomain,4,37,292,27377,10.135875601629028,0.0006345493587920846,SLC2A1;S100A10;PGK1;ICAM1,3,0,0.75,0.4470238095238095,0.00308621733594332,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005912,adherens junction,3,37,188,27377,11.807216791259345,0.0020853550818257936,VEGFA;NDRG1;LAMA3,2,0,0.6666666666666666,0.6174603174603175,0.009917021944682664,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:1904724,tertiary granule lumen,2,37,54,27377,27.404404404404406,0.0024331556430583646,FTH1;CSTB,0,1,0.0,0.15476190476190477,0.011319463209010653,True
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030055,cell-substrate junction,4,37,433,27377,6.835278696710568,0.0026976241687595723,PLAUR;ICAM1;ITGB8;LAMA3,2,0,0.5,0.29761904761904756,0.012282799406692522,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0098636,protein complex involved in cell adhesion,2,37,58,27377,25.514445479962724,0.0028010968577075507,PLAUR;ITGB8,2,0,1.0,0.37499999999999994,0.01248822349061283,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030017,sarcomere,3,37,220,27377,10.08980343980344,0.003251844428815993,SLC2A1;ENO1;SQSTM1,3,0,1.0,0.6619047619047619,0.014201932811563725,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0001917,photoreceptor inner segment,2,37,70,27377,21.14054054054054,0.00405088894347262,SLC2A1;ENO2,2,0,1.0,0.8285714285714285,0.017337804678062813,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030016,myofibril,3,37,241,27377,9.21060894919816,0.0041975989481765705,SLC2A1;ENO1;SQSTM1,3,0,1.0,0.6619047619047619,0.017613454409995805,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0043292,contractile muscle fiber,3,37,250,27377,8.879027027027028,0.004648943481712358,SLC2A1;ENO1;SQSTM1,3,0,1.0,0.6619047619047619,0.01913219048243163,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005911,cell-cell junction,4,37,521,27377,5.680759454271931,0.005208956636587836,SLC2A1;VEGFA;NDRG1;LAMA3,3,0,0.75,0.6630952380952382,0.02103239094773202,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005604,basement membrane,2,37,91,27377,16.261954261954262,0.006747749197987672,LAMB3;LAMA3,0,1,0.0,0.0952380952380952,0.026741080154988186,True
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0098588,bounding membrane of organelle,8,37,2180,27377,2.715298785023556,0.007629962790261618,SLC2A1;NDRG1;ENO1;PLOD2;GPI;PLAUR;HK2;BRI3,8,0,1.0,0.5743131868131868,0.02968749158392702,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005811,lipid droplet,2,37,102,27377,14.508214096449391,0.008409183319084803,PLIN2;HILPDA,0,1,0.0,0.1785714285714285,0.03213509339793121,True
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005634,nucleus,17,37,7283,27377,1.727120914680986,0.008811220391226515,SLC2A1;VEGFA;NDRG1;ENO1;EGLN3;FTH1;S100A10;GPRC5A;PLIN2;BHLHE40;CSTB;HILPDA;BRI3;MIF;SQSTM1;CA9;KRT7,11,2,0.6470588235294118,0.4463585434173669,0.03308072217056972,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030056,hemidesmosome,1,37,7,27377,105.7027027027027,0.009423253230558712,LAMA3,0,0,0.0,0.2619047619047618,0.0341792574803316,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0097413,Lewy body,1,37,7,27377,105.7027027027027,0.009423253230558712,SQSTM1,1,0,1.0,0.4285714285714285,0.0341792574803316,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0036454,growth factor complex,1,37,8,27377,92.48986486486487,0.010762359537846598,VEGFA,1,0,1.0,0.9,0.03717318441099712,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0099512,supramolecular fiber,5,37,995,27377,3.7181855222056233,0.01042716955498424,SLC2A1;NDRG1;ENO1;SQSTM1;KRT7,5,0,1.0,0.6209523809523809,0.03717318441099712,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0099081,supramolecular polymer,5,37,1003,27377,3.6885290075718795,0.01076980109103655,SLC2A1;NDRG1;ENO1;SQSTM1;KRT7,5,0,1.0,0.6209523809523809,0.03717318441099712,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0005886,plasma membrane,14,37,5625,27377,1.841575975975976,0.011719967948214316,SLC2A1;NDRG1;ENO1;ENO2;S100A10;GPRC5A;GPI;PLAUR;PLIN2;ICAM1;BRI3;MIF;CA9;ITGB8,10,1,0.7142857142857143,0.44506802721088434,0.03981068477647402,False
final_mp,MP7,malignant hypoxia,strict,GO_CC,GO:0030054,cell junction,8,37,2370,27377,2.497616603945718,0.012369850487091346,SLC2A1;VEGFA;NDRG1;PLAUR;ICAM1;SQSTM1;ITGB8;LAMA3,6,0,0.75,0.5011904761904762,0.04136168756621169,False
