sample_label,source_group,source_label,target_class,target_variable,target_label,hallmark_group,mode,n_source_nodes,corr,fisher_z,pval,q_class_per_sample,sig_class_per_sample,sig_marker_class_per_sample,bh_scope,variable_class,variable_a,variable_b
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,KRAS_SIGNALING_UP,KRAS SIGNALING UP,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.2125136453004553,0.2158024167101748,0.0002422295247046,0.00222960586774224,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,KRAS_SIGNALING_UP
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,MTORC1_SIGNALING,MTORC1 SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.0689077361038954,0.06901711220084866,0.2388409443202162,0.34499247512920117,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,MTORC1_SIGNALING
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,MYC_TARGETS_V1,MYC TARGETS V1,Proliferation,all_in_one_ring1_neighbor_means,294,-0.1742391870604503,-0.17603527880548928,0.0027192111746866,0.009411832232145525,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V1
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,MYC_TARGETS_V2,MYC TARGETS V2,Proliferation,all_in_one_ring1_neighbor_means,294,-0.1954437780153253,-0.19799095470588074,0.0007532147521653,0.0041964821906352425,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V2
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,NOTCH_SIGNALING,NOTCH SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.0545420200193263,0.0545962012080975,0.3513826762990709,0.44206207663431496,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,NOTCH_SIGNALING
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,OXIDATIVE_PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,Metabolism,all_in_one_ring1_neighbor_means,294,-0.033175480201305,-0.033187659360957696,0.5710038543513277,0.6362614377057652,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,OXIDATIVE_PHOSPHORYLATION
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,PEROXISOME,PEROXISOME,Other Biological States,all_in_one_ring1_neighbor_means,294,-0.0586920321099606,-0.05875956496198559,0.3158915415053879,0.4248196592658665,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PEROXISOME
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,PI3K_AKT_MTOR_SIGNALING,PI3K AKT MTOR SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.0251518114158999,0.025157117222763127,0.667563407640425,0.703647916161529,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PI3K_AKT_MTOR_SIGNALING
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,PROTEIN_SECRETION,PROTEIN SECRETION,Other Biological States,all_in_one_ring1_neighbor_means,294,0.1027211724283948,0.10308476939791598,0.0786705793074137,0.12272610371956537,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PROTEIN_SECRETION
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,REACTIVE_OXYGEN_SPECIES_PATHWAY,REACTIVE OXYGEN SPECIES PATHWAY,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,294,0.168517864511411,0.170140814276777,0.0037564264817602,0.0112692794452806,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,REACTIVE_OXYGEN_SPECIES_PATHWAY
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,TGF_BETA_SIGNALING,TGF BETA SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.1524978874837859,0.15369680499362776,0.0088190415296606,0.021415982944641844,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,TGF_BETA_SIGNALING
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,TNFA_SIGNALING_VIA_NFKB,TNFA SIGNALING VIA NFKB,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,294,0.1549063255962997,0.15616351889578245,0.0077942434923301,0.02026503308005826,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,TNFA_SIGNALING_VIA_NFKB
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,UNFOLDED_PROTEIN_RESPONSE,UNFOLDED PROTEIN RESPONSE,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,294,-0.0220161130831284,-0.022019671255772078,0.7069651310523405,0.7255694766063495,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,UNFOLDED_PROTEIN_RESPONSE
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,WNT_BETA_CATENIN_SIGNALING,WNT BETA CATENIN SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,294,0.1731376465346902,0.17489947355706859,0.0028959483791217,0.009411832232145525,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,WNT_BETA_CATENIN_SIGNALING
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,hallmark,XENOBIOTIC_METABOLISM,XENOBIOTIC METABOLISM,Other Biological States,all_in_one_ring1_neighbor_means,294,0.1270137304770154,0.12770343469116724,0.029452227518249,0.05469699396246243,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,XENOBIOTIC_METABOLISM
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP1_angiogenic_vascular,MP1 angiogenic/vascular,,all_in_one_ring1_neighbor_means,294,0.0986643287000621,0.09898636598308161,0.0994333894488318,0.1913951724843005,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP1_angiogenic_vascular
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP2_iCAF_stress,MP2 iCAF-stress,,all_in_one_ring1_neighbor_means,294,0.1123119774218153,0.11278781768021076,0.0605353567019854,0.16142761787196105,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP2_iCAF_stress
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP3_complement_CAF,MP3 complement-CAF,,all_in_one_ring1_neighbor_means,294,0.0427438342363107,0.04276989430881739,0.4762374341791694,0.5442713533476222,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP3_complement_CAF
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP4_activated_myCAF,MP4 activated-myCAF,,all_in_one_ring1_neighbor_means,294,0.0468684323638854,0.046902795512124236,0.4346966915262303,0.5442713533476222,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP4_activated_myCAF
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP5_IFN_TLS_immune,MP5 IFN/TLS immune,,all_in_one_ring1_neighbor_means,294,-0.0230047392121254,-0.023008798675434577,0.7015183878981771,0.7015183878981771,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP5_IFN_TLS_immune
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP6_APC_TAM_myeloid,MP6 APC/TAM myeloid,,all_in_one_ring1_neighbor_means,294,0.1345589747896203,0.1353800266008848,0.0243361798986469,0.0973447195945876,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP6_APC_TAM_myeloid
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP7_malignant_hypoxia,MP7 malignant hypoxia,,all_in_one_ring1_neighbor_means,294,0.2675405328079832,0.27421285451601074,5.630519149805097e-06,4.5044153198440774e-05,True,****,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP7_malignant_hypoxia
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,mp,MP8_malignant_acute_phase_secretory,MP8 malignant acute-phase/secretory,,all_in_one_ring1_neighbor_means,294,0.09322481206495,0.09349629724565656,0.1196219828026878,0.1913951724843005,False,,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP8_malignant_acute_phase_secretory
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_B_cell,B cell,,all_in_one_ring1_neighbor_means,294,0.0134626738220982,0.013463487251652896,0.8181975958306656,0.8543146825934118,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_B_cell
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_CAF,CAF,,all_in_one_ring1_neighbor_means,294,-0.0295246690179701,-0.02953325245226042,0.6141236946368339,0.7676546182960424,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_CAF
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_Endothelial,Endothelial,,all_in_one_ring1_neighbor_means,294,-0.0107542083427082,-0.010754622956954755,0.8543146825934117,0.8543146825934118,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Endothelial
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_Macrophage,Macrophage,,all_in_one_ring1_neighbor_means,294,0.092445599953521,0.09271031116995732,0.113707086458947,0.2842677161473675,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Macrophage
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_Malignant,Malignant,,all_in_one_ring1_neighbor_means,294,0.0551916935970464,0.0552478364735561,0.345666607988943,0.6495454669843878,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Malignant
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_NK,NK,,all_in_one_ring1_neighbor_means,294,-0.1065826632687152,-0.10698902480307071,0.0680118656175578,0.28035437635127797,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_NK
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_Plasma,Plasma,,all_in_one_ring1_neighbor_means,294,-0.1187943997512706,-0.11935799278465971,0.041807094941775,0.28035437635127797,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Plasma
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_T_CD4,T CD4,,all_in_one_ring1_neighbor_means,294,0.0503454080688596,0.05038800904095415,0.3897272801906327,0.6495454669843878,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_T_CD4
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_T_CD8,T CD8,,all_in_one_ring1_neighbor_means,294,0.0374818599026856,0.03749942734108016,0.5220639231484915,0.745805604497845,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_T_CD8
ju_2024__CPS_OV5LtOV4,snai1ac_consensus_hot,SNAI1-ac hot,spacet,SpaCET_Unidentifiable,Unidentifiable,,all_in_one_ring1_neighbor_means,294,-0.1009131971704863,-0.10125785447106551,0.0841063129053834,0.28035437635127797,False,,per_sample__source_group__target_class,spacet,SNAI1_ac,SpaCET_Unidentifiable
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,core_comparators,SNAI1_2R_scoregenes,SNAI1-2R,,all_in_one_ring1_neighbor_means,335,0.7236997510431135,0.9153700723806876,1.3819886799671355e-55,1.3819886799671355e-55,True,****,per_sample__source_group__target_class,all_variables,SNAI1_ac,SNAI1_2R_scoregenes
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,core_comparators,SNAI1_scoregenes,SNAI1,,all_in_one_ring1_neighbor_means,335,0.7304182027895869,0.9296232675008917,4.343371210233562e-57,8.686742420467124e-57,True,****,per_sample__source_group__target_class,all_variables,SNAI1_ac,SNAI1_scoregenes
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,ADIPOGENESIS,ADIPOGENESIS,Metabolism,all_in_one_ring1_neighbor_means,335,0.1974620157309733,0.20009021141769787,0.0002763588487769,0.00039918500378885555,True,***,per_sample__source_group__target_class,hallmark,SNAI1_ac,ADIPOGENESIS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,ANDROGEN_RESPONSE,ANDROGEN RESPONSE,Other Biological States,all_in_one_ring1_neighbor_means,335,0.1575859952036381,0.1589102457773083,0.0038327970257893,0.00482190593567041,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,ANDROGEN_RESPONSE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,ANGIOGENESIS,ANGIOGENESIS,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.6197507864899305,0.7246003590524084,6.31860704980994e-37,8.214189164752923e-36,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,ANGIOGENESIS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,APICAL_JUNCTION,APICAL JUNCTION,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,335,0.649155503661873,0.7738377624932099,1.8278097143532167e-41,3.5642289429887726e-40,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,APICAL_JUNCTION
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,APICAL_SURFACE,APICAL SURFACE,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,335,0.3708306049679626,0.3893857935930905,2.32293793840562e-12,8.235870872529017e-12,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,APICAL_SURFACE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,APOPTOSIS,APOPTOSIS,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,335,0.5840573680292925,0.6685987210368396,5.039531046242681e-32,4.9135427700866145e-31,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,APOPTOSIS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,CHOLESTEROL_HOMEOSTASIS,CHOLESTEROL HOMEOSTASIS,Metabolism,all_in_one_ring1_neighbor_means,335,-0.0355414746953738,-0.03555645133598417,0.5167979335783937,0.5598644280432598,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,CHOLESTEROL_HOMEOSTASIS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,COMPLEMENT,COMPLEMENT,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.2723310115663472,0.2793798403435452,4.1523870335682805e-07,8.097154715458148e-07,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,COMPLEMENT
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,DNA_REPAIR,DNA REPAIR,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,335,0.0574571402431071,0.05752049397340321,0.2943742135865654,0.3280169808536014,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,DNA_REPAIR
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,E2F_TARGETS,E2F TARGETS,Proliferation,all_in_one_ring1_neighbor_means,335,-0.2790966479285319,-0.2867021413555998,2.0719861648177681e-07,4.2530242330469975e-07,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,E2F_TARGETS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,EPITHELIAL_MESENCHYMAL_TRANSITION,EPITHELIAL MESENCHYMAL TRANSITION,"Structure, Adhesion & Cellular Components",all_in_one_ring1_neighbor_means,335,0.6772272427267412,0.8239743601875121,2.71657866302576e-46,1.0594656785800464e-44,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,EPITHELIAL_MESENCHYMAL_TRANSITION
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,ESTROGEN_RESPONSE_EARLY,ESTROGEN RESPONSE EARLY,Other Biological States,all_in_one_ring1_neighbor_means,335,0.261827551286709,0.26806945947957267,1.177712584475767e-06,2.1871805140264247e-06,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,ESTROGEN_RESPONSE_EARLY
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,ESTROGEN_RESPONSE_LATE,ESTROGEN RESPONSE LATE,Other Biological States,all_in_one_ring1_neighbor_means,335,-0.0048305523490536,-0.004830589921995813,0.9298101759845786,0.9298101759845786,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,ESTROGEN_RESPONSE_LATE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,FATTY_ACID_METABOLISM,FATTY ACID METABOLISM,Metabolism,all_in_one_ring1_neighbor_means,335,-0.1847240545335082,-0.18686926087520264,0.0006796641466116,0.0009466750613518714,True,***,per_sample__source_group__target_class,hallmark,SNAI1_ac,FATTY_ACID_METABOLISM
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,G2M_CHECKPOINT,G2M CHECKPOINT,Proliferation,all_in_one_ring1_neighbor_means,335,-0.3465034582951128,-0.36146461975786465,6.961517927244618e-11,2.0884553781733854e-10,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,G2M_CHECKPOINT
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,GLYCOLYSIS,GLYCOLYSIS,Metabolism,all_in_one_ring1_neighbor_means,335,0.0068614910626587,0.006861598745503276,0.9004301580242554,0.9241256884985779,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,GLYCOLYSIS
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,HEDGEHOG_SIGNALING,HEDGEHOG SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.4305903412277369,0.46062116316384355,1.4870860767428576e-16,7.24954462412143e-16,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,HEDGEHOG_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,HYPOXIA,HYPOXIA,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,335,0.3419546414939854,0.35630432746320434,1.2737209591589713e-10,3.548222671942849e-10,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,HYPOXIA
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,IL2_STAT5_SIGNALING,IL2 STAT5 SIGNALING,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.5281999592133122,0.5876452855507124,1.8239309937746423e-25,1.4226661751442209e-24,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,IL2_STAT5_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,IL6_JAK_STAT3_SIGNALING,IL6 JAK STAT3 SIGNALING,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.2834782841575152,0.29146026294836924,1.3076786291489453e-07,2.8333036964893814e-07,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,IL6_JAK_STAT3_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,INFLAMMATORY_RESPONSE,INFLAMMATORY RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.3072649723549826,0.3175224278708439,9.336797439932908e-09,2.2758443759836464e-08,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,INFLAMMATORY_RESPONSE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,INTERFERON_ALPHA_RESPONSE,INTERFERON ALPHA RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.2328859551691396,0.2372387626563763,1.662850582037771e-05,2.8196162043249162e-05,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,INTERFERON_ALPHA_RESPONSE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,INTERFERON_GAMMA_RESPONSE,INTERFERON GAMMA RESPONSE,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.2238744799670533,0.2277313245223912,3.5516935335701865e-05,5.5406419123694915e-05,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,INTERFERON_GAMMA_RESPONSE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,KRAS_SIGNALING_DN,KRAS SIGNALING DN,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.1750472231679752,0.17686873560403282,0.0012963489327186,0.0017433658060698413,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,KRAS_SIGNALING_DN
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,KRAS_SIGNALING_UP,KRAS SIGNALING UP,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.2952248007447391,0.30428033235904234,3.6599663044155535e-08,8.396393286600387e-08,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,KRAS_SIGNALING_UP
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,MTORC1_SIGNALING,MTORC1 SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,-0.4133900071213934,-0.4396930832411982,2.9293018311137242e-15,1.2693641268159472e-14,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,MTORC1_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,MYC_TARGETS_V1,MYC TARGETS V1,Proliferation,all_in_one_ring1_neighbor_means,335,-0.2354207029414676,-0.2399205485698478,1.3358347759350184e-05,2.3680707391575323e-05,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V1
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,MYC_TARGETS_V2,MYC TARGETS V2,Proliferation,all_in_one_ring1_neighbor_means,335,-0.1366034237651369,-0.13746276173832309,0.012326733918719,0.015023206963438781,True,*,per_sample__source_group__target_class,hallmark,SNAI1_ac,MYC_TARGETS_V2
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,NOTCH_SIGNALING,NOTCH SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.4010845078006421,0.4249406787274053,2.230035756425382e-14,8.697139450058991e-14,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,NOTCH_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,OXIDATIVE_PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,Metabolism,all_in_one_ring1_neighbor_means,335,-0.2030314957743398,-0.20589236827936944,0.0001831177579444,0.0002746766369166,True,***,per_sample__source_group__target_class,hallmark,SNAI1_ac,OXIDATIVE_PHOSPHORYLATION
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,PEROXISOME,PEROXISOME,Other Biological States,all_in_one_ring1_neighbor_means,335,-0.3411677452750982,-0.35541350411553885,1.4126424079077888e-10,3.672870260560251e-10,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,PEROXISOME
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,PI3K_AKT_MTOR_SIGNALING,PI3K AKT MTOR SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,-0.0212961327611756,-0.02129935308231019,0.6977419749332949,0.7354577573621217,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,PI3K_AKT_MTOR_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,PROTEIN_SECRETION,PROTEIN SECRETION,Other Biological States,all_in_one_ring1_neighbor_means,335,-0.2277178702058574,-0.2317811992787344,2.5792145464025743e-05,4.1912236379041837e-05,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,PROTEIN_SECRETION
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,REACTIVE_OXYGEN_SPECIES_PATHWAY,REACTIVE OXYGEN SPECIES PATHWAY,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,335,-0.1007689088176408,-0.1011120837878367,0.0654500460844781,0.07735005446347412,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,REACTIVE_OXYGEN_SPECIES_PATHWAY
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,TGF_BETA_SIGNALING,TGF BETA SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.5199874830402674,0.5763225992015529,1.3362314699084507e-24,8.68550455440493e-24,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,TGF_BETA_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,TNFA_SIGNALING_VIA_NFKB,TNFA SIGNALING VIA NFKB,Immune Response & Inflammation,all_in_one_ring1_neighbor_means,335,0.3494147202893949,0.3647769244153724,4.704908227439881e-11,1.5290951739179613e-10,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,TNFA_SIGNALING_VIA_NFKB
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,UNFOLDED_PROTEIN_RESPONSE,UNFOLDED PROTEIN RESPONSE,Cellular Stress & Apoptosis,all_in_one_ring1_neighbor_means,335,-0.1584859416798771,-0.15983324455575387,0.0036336519697403,0.00472374756066239,True,**,per_sample__source_group__target_class,hallmark,SNAI1_ac,UNFOLDED_PROTEIN_RESPONSE
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,WNT_BETA_CATENIN_SIGNALING,WNT BETA CATENIN SIGNALING,Signaling & Development,all_in_one_ring1_neighbor_means,335,0.4654419825331291,0.5042359503151852,2.055307765596585e-19,1.1451000408323832e-18,True,****,per_sample__source_group__target_class,hallmark,SNAI1_ac,WNT_BETA_CATENIN_SIGNALING
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,hallmark,XENOBIOTIC_METABOLISM,XENOBIOTIC METABOLISM,Other Biological States,all_in_one_ring1_neighbor_means,335,0.093892016679074,0.0941693936172434,0.0861849088234548,0.09885916012102168,False,,per_sample__source_group__target_class,hallmark,SNAI1_ac,XENOBIOTIC_METABOLISM
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,mp,MP1_angiogenic_vascular,MP1 angiogenic/vascular,,all_in_one_ring1_neighbor_means,335,0.5745087400888178,0.6542270922487287,2.0444609982627444e-08,8.177843993050978e-08,True,****,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP1_angiogenic_vascular
ju_2024__CPS_OV71_1,snai12r_hot,SNAI1-2R hot,mp,MP2_iCAF_stress,MP2 iCAF-stress,,all_in_one_ring1_neighbor_means,335,0.5098158666626008,0.5624809384642073,1.1665066262990684e-06,2.3330132525981367e-06,True,****,per_sample__source_group__target_class,mp_kstar,SNAI1_ac,MP2_iCAF_stress
