n_samples_available,sample_labels,n_positive,n_negative,n_zero,fraction_positive,fraction_negative,wilcoxon_pval,ttest_pval,sign_test_pval,median_r_hot,median_r_reference,median_delta_r,median_n_hot_pairs,median_n_reference_pairs,contrast,contrast_display,outer_variable,outer_variable_display,variable_family,median_delta_z,mean_delta_z,iqr_delta_z,median_sign_pattern,wilcoxon_qval,ttest_qval,sign_test_qval,sig_marker
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.9643125534057617,0.8885204801373812,1.0,0.0622038589583127,0.0062080482039532,0.004370295959572,216.0,168.0,hot_vs_cold,Hot vs cold,CHOLESTEROL_HOMEOSTASIS,CHOLESTEROL HOMEOSTASIS,hallmark,0.0046497251230885,0.0056294017055394776,0.2461999789296547,both_positive_hot_more_positive,0.988100528717041,0.9119025980357334,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.6010458469390869,0.5256861836136646,1.0,-0.0016911224587504,0.0058588364435469,-0.0261681218696082,216.0,168.0,hot_vs_cold,Hot vs cold,COMPLEMENT,COMPLEMENT,hallmark,-0.0261881639437002,-0.04067058932654829,0.41544519958810755,hot_negative_reference_positive,0.8929429054260254,0.8913809200405617,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.17933368682861328,0.14341774091168927,0.21003961563110352,0.0252020326277867,0.0635235096108548,-0.0450666069740598,216.0,168.0,hot_vs_cold,Hot vs cold,DNA_REPAIR,DNA REPAIR,hallmark,-0.0454675070885706,-0.06769508939629201,0.2390609199457272,both_positive_hot_less_positive,0.7771126429239908,0.6796947307541281,0.9101716677347819,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.988100528717041,0.8261593712434323,1.0,0.0062637705632601,0.064846746839781,0.0237019004492334,216.0,168.0,hot_vs_cold,Hot vs cold,E2F_TARGETS,E2F TARGETS,hallmark,0.0240451444097775,-0.0138691783138092,0.4365746933562108,both_positive_hot_more_positive,0.988100528717041,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,16,7,0,0.6956521739130435,0.30434782608695654,0.3294053077697754,0.3521942859452797,0.0931396484375,0.000320095959515,-0.0604378283541712,0.0598879232319884,216.0,168.0,hot_vs_cold,Hot vs cold,EPITHELIAL_MESENCHYMAL_TRANSITION,EPITHELIAL MESENCHYMAL TRANSITION,hallmark,0.059958528980968,0.054835842297450296,0.29373300355051796,hot_positive_reference_negative,0.8334650874137879,0.818708266209015,0.60540771484375,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.5399188995361328,0.5026936796132842,0.6776394844055176,0.0621726246593138,0.0266638233043788,0.0665747668979457,216.0,168.0,hot_vs_cold,Hot vs cold,ESTROGEN_RESPONSE_EARLY,ESTROGEN RESPONSE EARLY,hallmark,0.066625329979085,0.03347344589800034,0.27566680152648526,both_positive_hot_more_positive,0.8929429054260254,0.8913809200405617,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.36039113998413086,0.4619036469729033,0.6776394844055176,0.0519150331869168,-0.0229459452670627,0.0483820945808535,216.0,168.0,hot_vs_cold,Hot vs cold,ESTROGEN_RESPONSE_LATE,ESTROGEN RESPONSE LATE,hallmark,0.0490113120389983,0.0302477740493827,0.17710747505875618,hot_positive_reference_negative,0.8334650874137879,0.8913809200405617,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,9,14,0,0.391304347826087,0.6086956521739131,0.16010499000549316,0.15685263017402956,0.4048728942871094,-0.0068265793108465,0.0530991621117949,-0.0904208833518033,216.0,168.0,hot_vs_cold,Hot vs cold,FATTY_ACID_METABOLISM,FATTY ACID METABOLISM,hallmark,-0.0905835964579625,-0.07468629041602769,0.33099643715332994,hot_negative_reference_positive,0.7771126429239908,0.6796947307541281,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,13,0,0.43478260869565216,0.5652173913043478,0.6649994850158691,0.6573582454329228,0.6776394844055176,0.0160763499363177,0.0563993175286191,-0.0356080887340878,216.0,168.0,hot_vs_cold,Hot vs cold,G2M_CHECKPOINT,G2M CHECKPOINT,hallmark,-0.0373510324667651,-0.028376488809815626,0.41079015721703926,both_positive_hot_less_positive,0.8929429054260254,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.869666576385498,0.800448380563274,1.0,0.0565811975195851,0.0715310629037591,0.0063944368410078,216.0,168.0,hot_vs_cold,Hot vs cold,GLYCOLYSIS,GLYCOLYSIS,hallmark,0.0069172784104573,-0.011569582937754114,0.29804176679810057,both_positive_hot_more_positive,0.9414933114438444,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.4274179935455322,0.5015319387666606,0.6776394844055176,0.0415093776981547,0.0141686153517562,0.0401102457620352,216.0,168.0,hot_vs_cold,Hot vs cold,HEDGEHOG_SIGNALING,HEDGEHOG SIGNALING,hallmark,0.0403842511488812,0.03225292247454774,0.24985874164679417,both_positive_hot_more_positive,0.8334650874137879,0.8913809200405617,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.36039113998413086,0.3617730194119101,1.0,0.0403274054973496,0.0117341255722923,0.0411016826986214,216.0,168.0,hot_vs_cold,Hot vs cold,HYPOXIA,HYPOXIA,hallmark,0.042015683145833,0.048646071914613266,0.3125424319734723,both_positive_hot_more_positive,0.8334650874137879,0.818708266209015,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.869666576385498,0.8464955537015215,1.0,0.0361868239467375,0.0164747877235273,-0.017949269707576,216.0,168.0,hot_vs_cold,Hot vs cold,IL2_STAT5_SIGNALING,IL2 STAT5 SIGNALING,hallmark,-0.0179754425122838,0.012933452052437481,0.36675287591707345,both_positive_hot_less_positive,0.9414933114438444,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,12,11,0,0.5217391304347826,0.4782608695652174,0.776785135269165,0.6368489539662995,1.0,0.0043962682793173,-0.0258380980550364,0.0385497040220846,216.0,168.0,hot_vs_cold,Hot vs cold,IL6_JAK_STAT3_SIGNALING,IL6 JAK STAT3 SIGNALING,hallmark,0.0385550153374879,0.02578711239393276,0.32131890683167375,hot_positive_reference_negative,0.9173861040788538,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.7539846897125244,0.6494153061304759,1.0,-0.0041260971659299,-0.0009230046622651,-0.0044279254877141,216.0,168.0,hot_vs_cold,Hot vs cold,INFLAMMATORY_RESPONSE,INFLAMMATORY RESPONSE,hallmark,-0.0044283451468557,-0.030809376844855307,0.39426771540253597,both_negative_hot_more_negative,0.9173861040788538,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,13,0,0.43478260869565216,0.5652173913043478,0.6649994850158691,0.8068370032381251,0.6776394844055176,0.0060421520081387,0.0163491897506265,-0.0289270281941206,216.0,168.0,hot_vs_cold,Hot vs cold,INTERFERON_ALPHA_RESPONSE,INTERFERON ALPHA RESPONSE,hallmark,-0.0289373499001263,-0.011509535408405535,0.23051383736301245,both_positive_hot_less_positive,0.8929429054260254,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.776785135269165,0.9438348852637886,1.0,0.030002860417869,0.0146721806620749,-0.0236488610206693,216.0,168.0,hot_vs_cold,Hot vs cold,INTERFERON_GAMMA_RESPONSE,INTERFERON GAMMA RESPONSE,hallmark,-0.0236919459249814,-0.0034996014060984593,0.2946850999496886,both_positive_hot_less_positive,0.9173861040788538,0.9438348852637884,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,16,7,0,0.6956521739130435,0.30434782608695654,0.011156558990478516,0.011257200707982414,0.0931396484375,0.0472594491690863,-0.0318512402050743,0.0910758293924424,216.0,168.0,hot_vs_cold,Hot vs cold,KRAS_SIGNALING_DN,KRAS SIGNALING DN,hallmark,0.0911391335816628,0.10910017061697984,0.24283890636642488,hot_positive_reference_negative,0.19068306684494019,0.1463436092037714,0.60540771484375,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,13,10,0,0.5652173913043478,0.43478260869565216,0.6868791580200195,0.7992841663664274,0.6776394844055176,0.0019337766382729,-0.0196931214445519,0.0432057443657175,216.0,168.0,hot_vs_cold,Hot vs cold,KRAS_SIGNALING_UP,KRAS SIGNALING UP,hallmark,0.0437303533070742,0.01261625901719701,0.2651120529353255,hot_positive_reference_negative,0.8929429054260254,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,11,12,0,0.4782608695652174,0.5217391304347826,0.5202305316925049,0.36987999895393875,1.0,0.0268360470011054,0.0550990717773547,-0.016092787346302,216.0,168.0,hot_vs_cold,Hot vs cold,MTORC1_SIGNALING,MTORC1 SIGNALING,hallmark,-0.0160958975302314,-0.04364899492001144,0.3133114178781409,both_positive_hot_less_positive,0.8929429054260254,0.818708266209015,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,8,15,0,0.34782608695652173,0.6521739130434783,0.04844093322753906,0.044495334110603746,0.21003961563110352,0.0165227592572584,0.147079910643159,-0.1473848198948611,216.0,168.0,hot_vs_cold,Hot vs cold,MYC_TARGETS_V1,MYC TARGETS V1,hallmark,-0.1511434514312333,-0.13761839342815765,0.3948498531163667,both_positive_hot_less_positive,0.3778392791748047,0.3470636060627092,0.9101716677347819,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,13,0,0.43478260869565216,0.5652173913043478,0.3446848392486572,0.3315828621864293,0.6776394844055176,-0.0207423845767246,0.085462173340698,-0.0541944867658178,216.0,168.0,hot_vs_cold,Hot vs cold,MYC_TARGETS_V2,MYC TARGETS V2,hallmark,-0.054250768790906,-0.06224514331294164,0.2616980883422323,hot_negative_reference_positive,0.8334650874137879,0.818708266209015,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,10,13,0,0.43478260869565216,0.5652173913043478,0.7997725009918213,0.6926086276646042,0.6776394844055176,0.0299989801153426,0.0362243078959701,-0.0349852180497627,216.0,168.0,hot_vs_cold,Hot vs cold,NOTCH_SIGNALING,NOTCH SIGNALING,hallmark,-0.0350010744201344,0.013277641449907538,0.20463476225486352,both_positive_hot_less_positive,0.9173861040788538,0.89225207011782,1.0,
23,denisenko_2022__SP1;denisenko_2022__SP2;denisenko_2022__SP3;denisenko_2022__SP4;denisenko_2022__SP5;denisenko_2022__SP6;denisenko_2022__SP7;denisenko_2022__SP8;ju_2024__CPS_OV19_LtOV1;ju_2024__CPS_OV1RtOV3;ju_2024__CPS_OV20RtOV4;ju_2024__CPS_OV24RTOV4;ju_2024__CPS_OV34RtOV1;ju_2024__CPS_OV5LtOV4;ju_2024__CPS_OV71_1;yamamoto_2025__Pt1-1;yamamoto_2025__Pt1-2;yamamoto_2025__Pt1-3;yamamoto_2025__Pt1-4;yamamoto_2025__Pt2-1;yamamoto_2025__Pt2-2;yamamoto_2025__Pt2-3;yamamoto_2025__Pt2-4,6,17,0,0.2608695652173913,0.7391304347826086,0.01955723762512207,0.059328125618896804,0.03468966484069824,-0.0197163007996527,0.1107137233144926,-0.0762668703426475,216.0,168.0,hot_vs_cold,Hot vs cold,OXIDATIVE_PHOSPHORYLATION,OXIDATIVE PHOSPHORYLATION,hallmark,-0.0803598374122681,-0.12112383335834355,0.24914438359777796,hot_negative_reference_positive,0.19068306684494019,0.38563281652282927,0.60540771484375,
